# Export CSV started at 23/07/2024 10:30
# System name: "WECS_Odgaard_3_Blade_3.ame"
# Data set name: "1"
# ame_simulation_time;Vw;Ps;A3;A4;A5;A1;A2;A6;
# Time;Wind_speed;Power_sensor;Pitch angle_1;Pitch angle_2;Pitch angle_3;Rotor_speed_sensor;Generator_speed_sensor;Torque_sensor;
# s;m/s;W;deg;deg;deg;rpm;rpm;Nm;
1136.6;13.4974;4.88957e+06;0.578617;0.578617;0.578617;16.4505;1543.96;3.16767e+06;
1136.7;13.4974;4.88119e+06;0.63842;0.63842;0.63842;16.413;1541.27;3.16901e+06;
1136.8;13.4974;4.88821e+06;0.575473;0.575473;0.575473;15.3314;1541.97;3.16762e+06;
1136.9;13.4974;4.89998e+06;0.381179;0.381179;0.381179;16.1402;1546.91;3.16677e+06;
1137;13.5098;4.79978e+06;0.405608;0.405608;0.405608;16.4104;1547.31;30231;
1137.1;13.5098;4.88867e+06;0.375315;0.375315;0.375315;16.1525;1543.27;3.16477e+06;
1137.2;13.5098;4.88235e+06;0.298699;0.298699;0.298699;16.396;1541.61;3.16543e+06;
1137.3;13.5098;4.88983e+06;0.371239;0.371239;0.371239;15.4231;1542.61;3.16726e+06;
1137.4;13.5098;4.79951e+06;0.40652;0.40652;0.40652;16.6314;1547.91;30223.5;
1137.5;13.5098;4.89998e+06;0.494952;0.494952;0.494952;15.7104;1546.53;3.16634e+06;
1137.6;13.5098;4.88963e+06;0.334233;0.334233;0.334233;15.1376;1542.14;3.16576e+06;
1137.7;13.5098;4.88374e+06;0.197099;0.197099;0.197099;16.417;1542.07;3.16858e+06;
1137.8;13.5098;4.89177e+06;0.344364;0.344364;0.344364;16.4078;1544.59;3.16969e+06;
1137.9;13.5098;4.7992e+06;0.440096;0.440096;0.440096;16.8841;1548.87;30209.6;
1138;13.0347;4.80054e+06;0.440159;0.440159;0.440159;15.8108;1547.06;30224;
1138.1;13.0347;4.88787e+06;0.410913;0.410913;0.410913;16.4571;1543.44;3.16616e+06;
1138.2;13.0347;4.88062e+06;0.195198;0.195198;0.195198;16.2223;1540.83;3.16374e+06;
1138.3;13.0347;4.88751e+06;0.0329612;0.0329612;0.0329612;17.0538;1544.18;3.16492e+06;
1138.4;13.0347;4.8955e+06;0.097791;0.097791;0.097791;16.4316;1545.84;3.15986e+06;
1138.5;13.0347;4.89263e+06;0.0290833;0.0290833;0.0290833;15.8012;1544.05;3.16073e+06;
1138.6;13.0347;4.88385e+06;-0.0763406;-0.0763406;-0.0763406;16.1022;1541.7;3.15782e+06;
1138.7;13.0347;4.88131e+06;-0.171331;-0.171331;-0.171331;15.8664;1540.57;3.15997e+06;
1138.8;13.0347;4.88704e+06;-0.159783;-0.159783;-0.159783;17.2519;1544.32;3.16158e+06;
1138.9;13.0347;4.89202e+06;0.0643666;0.0643666;0.0643666;16.0496;1544.21;3.1609e+06;
1139;13.2747;4.89008e+06;0.0671782;0.0671782;0.0671782;16.3499;1544.01;3.15964e+06;
1139.1;13.2747;4.88684e+06;-0.102224;-0.102224;-0.102224;15.9028;1542.35;3.16162e+06;
1139.2;13.2747;4.88837e+06;-0.204036;-0.204036;-0.204036;15.1932;1541.84;3.16454e+06;
1139.3;13.2747;4.89417e+06;-0.198973;-0.198973;-0.198973;16.3814;1545.32;3.16768e+06;
1139.4;13.2747;4.89805e+06;-0.0912263;-0.0912263;-0.0912263;16.1016;1546.14;3.16996e+06;
1139.5;13.2747;4.89772e+06;0.00813166;0.00813166;0.00813166;16.2859;1546.29;3.1731e+06;
1139.6;13.2747;4.89554e+06;0.204226;0.204226;0.204226;16.2542;1545.55;3.17536e+06;
1139.7;13.2747;4.89716e+06;0.588879;0.588879;0.588879;16.2007;1545.98;3.17495e+06;
1139.8;13.2747;4.89998e+06;0.790646;0.790646;0.790646;15.5093;1546.95;3.17592e+06;
1139.9;13.2747;4.80003e+06;0.745868;0.745868;0.745868;16.2323;1548.63;30201.3;
1140;14.4987;4.89763e+06;0.769212;0.769212;0.769212;16.6915;1546.81;3.17465e+06;
1140.1;14.4987;4.89334e+06;0.667391;0.667391;0.667391;17.3609;1546.37;3.17619e+06;
1140.2;14.4987;4.90002e+06;0.950178;0.950178;0.950178;15.3424;1545.75;3.18501e+06;
1140.3;14.4987;4.79991e+06;1.31803;1.31803;1.31803;16.3855;1551.55;30146.9;
1140.4;14.4987;4.7998e+06;1.54553;1.54553;1.54553;16.4747;1552.57;30129;
1140.5;14.4987;4.80051e+06;1.66544;1.66544;1.66544;15.9061;1547.13;30223.8;
1140.6;14.4987;4.88831e+06;1.54674;1.54674;1.54674;15.77;1542.55;3.17932e+06;
1140.7;14.4987;4.89478e+06;1.34093;1.34093;1.34093;16.5511;1545.7;3.18146e+06;
1140.8;14.4987;4.80087e+06;1.37333;1.37333;1.37333;15.596;1550.19;30158.4;
1140.9;14.4987;4.80035e+06;1.41074;1.41074;1.41074;16.0103;1551.64;30138.4;
1141;13.7364;4.89538e+06;1.41128;1.41128;1.41128;16.0951;1545.28;3.17196e+06;
1141.1;13.7364;4.87539e+06;1.10672;1.10672;1.10672;16.8131;1539.98;3.17026e+06;
1141.2;13.7364;4.882e+06;0.893156;0.893156;0.893156;16.0808;1541.06;3.16492e+06;
1141.3;13.7364;4.80018e+06;0.709594;0.709594;0.709594;16.0963;1547.28;30225.6;
1141.4;13.7364;4.80056e+06;0.623369;0.623369;0.623369;15.7892;1547.52;30215.2;
1141.5;13.7364;4.88412e+06;0.445972;0.445972;0.445972;15.8311;1541.41;3.15935e+06;
1141.6;13.7364;4.86946e+06;0.358689;0.358689;0.358689;16.4776;1537.68;3.1578e+06;
1141.7;13.7364;4.87742e+06;0.364026;0.364026;0.364026;17.3449;1541.41;3.15967e+06;
1141.8;13.7364;4.89473e+06;0.42927;0.42927;0.42927;16.1143;1545.16;3.15721e+06;
1141.9;13.7364;4.89749e+06;0.288009;0.288009;0.288009;15.4437;1545.09;3.15946e+06;
1142;13.5072;4.88525e+06;0.02814;0.02814;0.02814;15.4807;1541.27;3.15809e+06;
1142.1;13.5072;4.877e+06;-0.218977;-0.218977;-0.218977;15.2166;1538.29;3.15924e+06;
1142.2;13.5072;4.88409e+06;-0.19683;-0.19683;-0.19683;16.4515;1542.25;3.16225e+06;
1142.3;13.5072;4.89604e+06;0.13837;0.13837;0.13837;15.7755;1545.08;3.16356e+06;
1142.4;13.5072;4.89806e+06;0.127554;0.127554;0.127554;16.1562;1546.24;3.16325e+06;
1142.5;13.5072;4.89082e+06;0.111355;0.111355;0.111355;16.7404;1544.77;3.16662e+06;
1142.6;13.5072;4.88619e+06;0.187544;0.187544;0.187544;16.2649;1542.63;3.16677e+06;
1142.7;13.5072;4.89179e+06;0.209221;0.209221;0.209221;15.8556;1543.82;3.1693e+06;
1142.8;13.5072;4.89998e+06;0.227559;0.227559;0.227559;15.5045;1546.56;3.17244e+06;
1142.9;13.5072;4.79953e+06;0.355967;0.355967;0.355967;16.6321;1548.74;30207;
1143;13.1842;4.89474e+06;0.471928;0.471928;0.471928;16.8383;1546.12;3.1743e+06;
1143.1;13.1842;4.88634e+06;0.609694;0.609694;0.609694;17.4773;1544.37;3.1706e+06;
1143.2;13.1842;4.89143e+06;0.464334;0.464334;0.464334;15.7649;1543.58;3.17053e+06;
1143.3;13.1842;4.80018e+06;0.344355;0.344355;0.344355;16.0944;1547.26;30225.7;
1143.4;13.1842;4.79895e+06;0.381494;0.381494;0.381494;17.0616;1548.24;30225.5;
1143.5;13.1842;4.8878e+06;0.483921;0.483921;0.483921;15.6557;1542.3;3.16991e+06;
1143.6;13.1842;4.88068e+06;0.38291;0.38291;0.38291;15.9911;1540.53;3.16436e+06;
1143.7;13.1842;4.88704e+06;0.207633;0.207633;0.207633;15.7935;1542.26;3.16235e+06;
1143.8;13.1842;4.89568e+06;0.0118095;0.0118095;0.0118095;16.7977;1546.4;3.16401e+06;
1143.9;13.1842;4.89448e+06;0.10524;0.10524;0.10524;16.1195;1545.07;3.16284e+06;
1144;13.8098;4.88674e+06;0.12722;0.12722;0.12722;15.9148;1542.33;3.16221e+06;
1144.1;13.8098;4.88695e+06;0.00302888;0.00302888;0.00302888;15.9576;1542.44;3.16656e+06;
1144.2;13.8098;4.89551e+06;-0.029454;-0.029454;-0.029454;16.4421;1545.81;3.17127e+06;
1144.3;13.8098;4.79979e+06;0.3067;0.3067;0.3067;16.4391;1548.9;30200.1;
1144.4;13.8098;4.79945e+06;0.494757;0.494757;0.494757;16.7144;1549.61;30191.4;
1144.5;13.8098;4.89781e+06;0.864717;0.864717;0.864717;16.2701;1546.27;3.18086e+06;
1144.6;13.8098;4.89273e+06;1.07407;1.07407;1.07407;16.1401;1544.48;3.18002e+06;
1144.7;13.8098;4.89999e+06;1.14839;1.14839;1.14839;16.0912;1546.93;3.1779e+06;
1144.8;13.8098;4.80089e+06;1.05483;1.05483;1.05483;15.5641;1549.49;30171.5;
1144.9;13.8098;4.80012e+06;0.795507;0.795507;0.795507;16.1783;1549.11;30190.9;
1145;14.0478;4.89173e+06;0.697488;0.697488;0.697488;16.4024;1544.54;3.1765e+06;
1145.1;14.0478;4.886e+06;0.80699;0.80699;0.80699;16.3641;1542.67;3.17612e+06;
1145.2;14.0478;4.89868e+06;0.925041;0.925041;0.925041;16.0422;1546.23;3.17792e+06;
1145.3;14.0478;4.7994e+06;1.02678;1.02678;1.02678;16.7591;1551.75;30150.8;
1145.4;14.0478;4.80049e+06;1.23404;1.23404;1.23404;15.8775;1548.59;30195.4;
1145.5;14.0478;4.88605e+06;0.91554;0.91554;0.91554;16.3673;1542.72;3.16889e+06;
1145.6;14.0478;4.8784e+06;0.674816;0.674816;0.674816;15.5838;1539.21;3.17107e+06;
1145.7;14.0478;4.89381e+06;0.599341;0.599341;0.599341;16.1389;1544.85;3.16824e+06;
1145.8;14.0478;4.80057e+06;0.547911;0.547911;0.547911;15.8083;1549.79;30170.7;
1145.9;14.0478;4.80061e+06;0.548033;0.548033;0.548033;15.7805;1548.18;30201.5;
1146;14.0679;4.8854e+06;0.73408;0.73408;0.73408;16.6819;1542.95;3.17029e+06;
1146.1;14.0679;4.87698e+06;0.756561;0.756561;0.756561;15.2642;1538.31;3.16956e+06;
1146.2;14.0679;4.89238e+06;0.704533;0.704533;0.704533;15.7322;1543.84;3.16773e+06;
1146.3;14.0679;4.79976e+06;0.579326;0.579326;0.579326;16.4527;1550.43;30171;
1146.4;14.0679;4.79901e+06;0.552454;0.552454;0.552454;17.0456;1549.73;30195.9;
1146.5;14.0679;4.88434e+06;0.582011;0.582011;0.582011;16.9372;1542.98;3.16864e+06;
1146.6;14.0679;4.87566e+06;0.752006;0.752006;0.752006;16.8378;1540.1;3.16783e+06;
1146.7;14.0679;4.89075e+06;0.763302;0.763302;0.763302;15.3938;1542.85;3.16938e+06;
1146.8;14.0679;4.80003e+06;0.53857;0.53857;0.53857;16.2309;1549.69;30181.1;
1146.9;14.0679;4.80024e+06;0.429115;0.429115;0.429115;16.0628;1548.16;30207.7;
1147;14.8191;4.88405e+06;0.539911;0.539911;0.539911;17.0944;1543.11;3.16711e+06;
1147.1;14.8191;4.87774e+06;0.707435;0.707435;0.707435;15.9897;1539.55;3.17156e+06;
1147.2;14.8191;4.8957e+06;0.763974;0.763974;0.763974;16.5373;1545.98;3.17297e+06;
1147.3;14.8191;4.80046e+06;1.00921;1.00921;1.00921;15.9294;1551.98;30130.3;
1147.4;14.8191;4.80096e+06;1.1832;1.1832;1.1832;15.5257;1550.3;30155.1;
1147.5;14.8191;4.88894e+06;1.16285;1.16285;1.16285;15.9297;1542.99;3.17646e+06;
1147.6;14.8191;4.87635e+06;1.13976;1.13976;1.13976;15.8239;1538.87;3.17458e+06;
1147.7;14.8191;4.89429e+06;0.998357;0.998357;0.998357;16.3619;1545.29;3.17108e+06;
1147.8;14.8191;4.80125e+06;0.946384;0.946384;0.946384;15.2894;1551.5;30127.2;
1147.9;14.8191;4.79967e+06;1.00368;1.00368;1.00368;16.5553;1552.13;30139.5;
1148;14.4598;4.88673e+06;1.11957;1.11957;1.11957;15.6031;1541.85;3.17427e+06;
1148.1;14.4598;4.87018e+06;1.18423;1.18423;1.18423;16.4762;1537.85;3.16965e+06;
1148.2;14.4598;4.88663e+06;1.26827;1.26827;1.26827;17.2307;1544.12;3.16659e+06;
1148.3;14.4598;4.80039e+06;1.09336;1.09336;1.09336;15.9431;1549.78;30174;
1148.4;14.4598;4.80076e+06;0.712995;0.712995;0.712995;15.6446;1548.17;30199.6;
1148.5;14.4598;4.87922e+06;0.686905;0.686905;0.686905;17.0065;1541.48;3.16118e+06;
1148.6;14.4598;4.86489e+06;0.745911;0.745911;0.745911;15.7729;1535.23;3.16169e+06;
1148.7;14.4598;4.88207e+06;0.717574;0.717574;0.717574;17.0115;1542.39;3.16254e+06;
1148.8;14.4598;4.79976e+06;0.681976;0.681976;0.681976;16.4432;1549.34;30192.4;
1148.9;14.4598;4.80072e+06;0.480703;0.480703;0.480703;15.6768;1547.97;30204.2;
1149;13.3666;4.88215e+06;0.461463;0.461463;0.461463;15.5699;1540.4;3.16334e+06;
1149.1;13.3666;4.86544e+06;0.417774;0.417774;0.417774;16.4943;1536.44;3.15854e+06;
1149.2;13.3666;4.87732e+06;0.231749;0.231749;0.231749;16.4301;1540.11;3.15229e+06;
1149.3;13.3666;4.89465e+06;-0.00758555;-0.00758555;-0.00758555;16.1612;1545.23;3.14984e+06;
1149.4;13.3666;4.89139e+06;-0.0222443;-0.0222443;-0.0222443;15.3901;1543.13;3.15206e+06;
1149.5;13.3666;4.87355e+06;-0.0446067;-0.0446067;-0.0446067;16.7175;1539.35;3.14685e+06;
1149.6;13.3666;4.86522e+06;-0.0813561;-0.0813561;-0.0813561;15.6539;1535.23;3.14928e+06;
1149.7;13.3666;4.87434e+06;-0.0611594;-0.0611594;-0.0611594;15.1829;1537.45;3.14695e+06;
1149.8;13.3666;4.88598e+06;-0.123114;-0.123114;-0.123114;16.3526;1542.77;3.14766e+06;
1149.9;13.3666;4.8853e+06;-0.0227152;-0.0227152;-0.0227152;16.9258;1543.35;3.1483e+06;
1150;14.0073;4.87634e+06;0.0304001;0.0304001;0.0304001;16.2296;1539.54;3.15053e+06;
1150.1;14.0073;4.87644e+06;-0.0324113;-0.0324113;-0.0324113;16.5081;1539.94;3.153e+06;
1150.2;14.0073;4.88672e+06;-0.0424224;-0.0424224;-0.0424224;17.3285;1544.31;3.16086e+06;
1150.3;14.0073;4.89751e+06;0.0515416;0.0515416;0.0515416;16.6198;1546.71;3.16526e+06;
1150.4;14.0073;4.79994e+06;0.0706934;0.0706934;0.0706934;16.3147;1547.31;30228.8;
1150.5;14.0073;4.89719e+06;0.358473;0.358473;0.358473;16.3145;1546.14;3.17958e+06;
1150.6;14.0073;4.89547e+06;0.752705;0.752705;0.752705;16.787;1546.24;3.17772e+06;
1150.7;14.0073;4.80014e+06;0.919984;0.919984;0.919984;16.1826;1548;30212.2;
1150.8;14.0073;4.80023e+06;1.20209;1.20209;1.20209;16.1076;1550.98;30152.7;
1150.9;14.0073;4.79983e+06;1.3027;1.3027;1.3027;16.4307;1550.34;30171.5;
1151;14.4514;4.89508e+06;1.28611;1.28611;1.28611;15.8455;1544.8;3.17735e+06;
1151.1;14.4514;4.88963e+06;1.01823;1.01823;1.01823;16.2668;1543.67;3.17938e+06;
1151.2;14.4514;4.7998e+06;1.05799;1.05799;1.05799;16.465;1548.11;30215.7;
1151.3;14.4514;4.8003e+06;1.20179;1.20179;1.20179;16.0559;1552.25;30127.3;
1151.4;14.4514;4.79964e+06;1.12525;1.12525;1.12525;16.5865;1551.33;30155.4;
1151.5;14.4514;4.89162e+06;1.16335;1.16335;1.16335;16.1073;1544.08;3.17711e+06;
1151.6;14.4514;4.88316e+06;1.02761;1.02761;1.02761;16.5727;1542.06;3.17814e+06;
1151.7;14.4514;4.89939e+06;1.06571;1.06571;1.06571;15.1984;1545.27;3.17509e+06;
1151.8;14.4514;4.7995e+06;1.06379;1.06379;1.06379;16.6885;1553.16;30122;
1151.9;14.4514;4.8004e+06;1.28312;1.28312;1.28312;15.9598;1549.89;30171.5;
1152;14.8071;4.88504e+06;1.07404;1.07404;1.07404;16.0064;1541.88;3.17092e+06;
1152.1;14.8071;4.87556e+06;1.0632;1.0632;1.0632;16.3545;1539.37;3.17264e+06;
1152.2;14.8071;4.89443e+06;1.1576;1.1576;1.1576;15.7303;1544.46;3.17283e+06;
1152.3;14.8071;4.80052e+06;1.21636;1.21636;1.21636;15.8668;1551.58;30137.1;
1152.4;14.8071;4.79978e+06;1.01202;1.01202;1.01202;16.4602;1550.49;30169.8;
1152.5;14.8071;4.88309e+06;0.922897;0.922897;0.922897;16.4445;1541.88;3.16984e+06;
1152.6;14.8071;4.87132e+06;1.01827;1.01827;1.01827;16.102;1537.69;3.17125e+06;
1152.7;14.8071;4.89122e+06;1.05655;1.05655;1.05655;15.6774;1543.38;3.16884e+06;
1152.8;14.8071;4.79963e+06;1.08149;1.08149;1.08149;16.5704;1552.38;30135.3;
1152.9;14.8071;4.79999e+06;1.25735;1.25735;1.25735;16.2779;1550.05;30174.9;
1153;11.4424;4.87959e+06;1.09554;1.09554;1.09554;15.5685;1539.6;3.16317e+06;
1153.1;11.4424;4.85558e+06;0.66701;0.66701;0.66701;16.0931;1532.81;3.14981e+06;
1153.2;11.4424;4.86369e+06;0.0726093;0.0726093;0.0726093;16.2696;1535.68;3.13698e+06;
1153.3;11.4424;4.87333e+06;-0.134632;-0.134632;-0.134632;16.0708;1538.5;3.12201e+06;
1153.4;11.4424;4.85946e+06;-0.182655;-0.182655;-0.182655;16.4191;1534.65;3.10959e+06;
1153.5;11.4424;4.83215e+06;-0.187746;-0.187746;-0.187746;15.8336;1525.25;3.10004e+06;
1153.6;11.4424;4.81696e+06;-0.115879;-0.115879;-0.115879;15.9437;1520.64;3.09047e+06;
1153.7;11.4424;4.81994e+06;-0.0266532;-0.0266532;-0.0266532;16.6515;1522.61;3.07732e+06;
1153.8;11.4424;4.82371e+06;0.0852581;0.0852581;0.0852581;16.036;1522.98;3.06938e+06;
1153.9;11.4424;4.81368e+06;0.108272;0.108272;0.108272;16.2583;1520.16;3.06095e+06;
1154;14.762;4.79608e+06;0.130667;0.130667;0.130667;16.0923;1514.37;3.04892e+06;
1154.1;14.762;4.80105e+06;0.0686907;0.0686907;0.0686907;16.0018;1515.77;3.05776e+06;
1154.2;14.762;4.81652e+06;0.0870359;0.0870359;0.0870359;16.0939;1520.74;3.06805e+06;
1154.3;14.762;4.83173e+06;0.0758827;0.0758827;0.0758827;16.0505;1525.44;3.0799e+06;
1154.4;14.762;4.83857e+06;0.0215073;0.0215073;0.0215073;15.1631;1526.32;3.09194e+06;
1154.5;14.762;4.84167e+06;-0.0265364;-0.0265364;-0.0265364;15.6086;1527.87;3.10144e+06;
1154.6;14.762;4.85005e+06;-0.0881934;-0.0881934;-0.0881934;16.5264;1531.76;3.11572e+06;
1154.7;14.762;4.8641e+06;0.0189643;0.0189643;0.0189643;15.4192;1534.6;3.12736e+06;
1154.8;14.762;4.87646e+06;0.0484565;0.0484565;0.0484565;17.1377;1540.87;3.13996e+06;
1154.9;14.762;4.88352e+06;0.04169;0.04169;0.04169;15.7526;1541.11;3.15052e+06;
1155;12.7037;4.88977e+06;-0.0170494;-0.0170494;-0.0170494;16.5322;1544.15;3.16519e+06;
1155.1;12.7037;4.88986e+06;-0.0229477;-0.0229477;-0.0229477;16.5189;1544.17;3.16551e+06;
1155.2;12.7037;4.8922e+06;0.155392;0.155392;0.155392;16.1092;1544.33;3.16615e+06;
1155.3;12.7037;4.89192e+06;0.164934;0.164934;0.164934;16.4135;1544.68;3.16469e+06;
1155.4;12.7037;4.88909e+06;0.081421;0.081421;0.081421;15.6771;1542.75;3.16492e+06;
1155.5;12.7037;4.88763e+06;0.0983484;0.0983484;0.0983484;16.8497;1543.93;3.16471e+06;
1155.6;12.7037;4.88876e+06;0.163462;0.163462;0.163462;16.8608;1544.31;3.16288e+06;
1155.7;12.7037;4.88939e+06;0.227863;0.227863;0.227863;16.7313;1544.33;3.16449e+06;
1155.8;12.7037;4.88769e+06;0.188045;0.188045;0.188045;15.8962;1542.63;3.15933e+06;
1155.9;12.7037;4.88616e+06;0.0269823;0.0269823;0.0269823;16.3686;1542.81;3.16041e+06;
1156;15.3289;4.88675e+06;-0.0374952;-0.0374952;-0.0374952;16.2212;1542.76;3.1606e+06;
1156.1;15.3289;4.79995e+06;-0.0135058;-0.0135058;-0.0135058;16.3544;1547.33;30229;
1156.2;15.3289;4.80019e+06;0.691938;0.691938;0.691938;16.1931;1549.62;30180.5;
1156.3;15.3289;4.79998e+06;1.66889;1.66889;1.66889;16.3719;1550.78;30161.3;
1156.4;15.3289;4.80041e+06;2.42915;2.42915;2.42915;16.0365;1551.09;30148.6;
1156.5;15.3289;4.79951e+06;3.082;3.082;3.082;16.767;1552.97;30126;
1156.6;15.3289;4.80001e+06;3.52137;3.52137;3.52137;16.3618;1552.72;30123;
1156.7;15.3289;4.80033e+06;3.75667;3.75667;3.75667;16.108;1552.37;30124.8;
1156.8;15.3289;4.80143e+06;3.72319;3.72319;3.72319;15.2324;1551.48;30125.2;
1156.9;15.3289;4.80005e+06;3.70606;3.70606;3.70606;16.3472;1553.65;30104.6;
1157;13.5677;4.79995e+06;3.96291;3.96291;3.96291;16.386;1554.06;30097.3;
1157.1;13.5677;4.80039e+06;4.15015;4.15015;4.15015;16.0202;1552.44;30121.8;
1157.2;13.5677;4.80057e+06;4.06299;4.06299;4.06299;15.8659;1551.25;30142;
1157.3;13.5677;4.79928e+06;3.63504;3.63504;3.63504;16.8937;1551.98;30148;
1157.4;13.5677;4.79961e+06;3.22196;3.22196;3.22196;16.6143;1550.86;30164.5;
1157.5;13.5677;4.79989e+06;3.01947;3.01947;3.01947;16.3828;1549.65;30183.6;
1157.6;13.5677;4.80031e+06;2.73208;2.73208;2.73208;16.0468;1548.4;30201.7;
1157.7;13.5677;4.8001e+06;2.45497;2.45497;2.45497;16.2021;1548.05;30211.7;
1157.8;13.5677;4.89999e+06;2.13895;2.13895;2.13895;15.5674;1546.68;3.17767e+06;
1157.9;13.5677;4.79956e+06;1.66531;1.66531;1.66531;16.6178;1547.76;30225.6;
1158;15.4148;4.79946e+06;1.39306;1.39306;1.39306;16.7482;1547.69;30229.4;
1158.1;15.4148;4.79959e+06;1.54348;1.54348;1.54348;16.6558;1548.75;30206.7;
1158.2;15.4148;4.80044e+06;2.26566;2.26566;2.26566;15.9924;1548.89;30191.1;
1158.3;15.4148;4.7993e+06;2.82168;2.82168;2.82168;16.9083;1550.66;30174.2;
1158.4;15.4148;4.79943e+06;3.0419;3.0419;3.0419;16.8092;1550.73;30170.8;
1158.5;15.4148;4.79941e+06;3.26731;3.26731;3.26731;16.8264;1551.21;30161.7;
1158.6;15.4148;4.80028e+06;3.42861;3.42861;3.42861;16.1379;1550.89;30154.5;
1158.7;15.4148;4.79933e+06;3.69877;3.69877;3.69877;16.9036;1552.38;30140.4;
1158.8;15.4148;4.79937e+06;3.87244;3.87244;3.87244;16.8759;1552.54;30136.5;
1158.9;15.4148;4.80068e+06;4.25621;4.25621;4.25621;15.8242;1551.38;30138.7;
1159;14.4564;4.80021e+06;4.40637;4.40637;4.40637;16.185;1552.32;30127.4;
1159.1;14.4564;4.80012e+06;4.64007;4.64007;4.64007;16.2526;1552.11;30132.9;
1159.2;14.4564;4.79978e+06;4.49573;4.49573;4.49573;16.518;1552.03;30139.7;
1159.3;14.4564;4.80065e+06;4.30106;4.30106;4.30106;15.8229;1550.68;30152.4;
1159.4;14.4564;4.79953e+06;4.04766;4.04766;4.04766;16.7151;1551.7;30150;
1159.5;14.4564;4.80047e+06;3.82703;3.82703;3.82703;15.9613;1550.41;30160.4;
1159.6;14.4564;4.80003e+06;3.99039;3.99039;3.99039;16.305;1550.57;30164;
1159.7;14.4564;4.80046e+06;3.8925;3.8925;3.8925;15.9636;1549.78;30172.8;
1159.8;14.4564;4.79972e+06;3.7277;3.7277;3.7277;16.5472;1550.4;30172.3;
1159.9;14.4564;4.79985e+06;3.90557;3.90557;3.90557;16.4445;1550.02;30177.6;
1160;15.4089;4.80118e+06;3.89314;3.89314;3.89314;15.4029;1548.26;30191.9;
1160.1;15.4089;4.79968e+06;3.62833;3.62833;3.62833;16.601;1550.28;30175.6;
1160.2;15.4089;4.80059e+06;3.67799;3.67799;3.67799;15.8826;1549.68;30173.2;
1160.3;15.4089;4.79988e+06;3.79316;3.79316;3.79316;16.452;1550.87;30161;
1160.4;15.4089;4.79981e+06;4.16514;4.16514;4.16514;16.5152;1551.29;30154.1;
1160.5;15.4089;4.80001e+06;4.28488;4.28488;4.28488;16.3556;1551.35;30149.8;
1160.6;15.4089;4.79933e+06;4.32906;4.32906;4.32906;16.9048;1552.45;30139;
1160.7;15.4089;4.80051e+06;4.53362;4.53362;4.53362;15.9596;1551.44;30140.2;
1160.8;15.4089;4.80004e+06;4.65007;4.65007;4.65007;16.3366;1552.22;30132.3;
1160.9;15.4089;4.7997e+06;4.9235;4.9235;4.9235;16.6197;1552.86;30125.3;
1161;14.0426;4.80052e+06;5.22203;5.22203;5.22203;15.9273;1552.12;30126.2;
1161.1;14.0426;4.79893e+06;5.21027;5.21027;5.21027;17.1969;1553.17;30130.6;
1161.2;14.0426;4.80054e+06;5.03197;5.03197;5.03197;15.8987;1550.6;30155.5;
1161.3;14.0426;4.80009e+06;4.58823;4.58823;4.58823;16.2513;1550.39;30166.5;
1161.4;14.0426;4.79949e+06;4.41185;4.41185;4.41185;16.7221;1550.44;30174.9;
1161.5;14.0426;4.79997e+06;4.28065;4.28065;4.28065;16.3324;1549.3;30189.7;
1161.6;14.0426;4.80031e+06;4.27519;4.27519;4.27519;16.0543;1548.29;30204;
1161.7;14.0426;4.79885e+06;3.99219;3.99219;3.99219;17.2087;1549.29;30207;
1161.8;14.0426;4.80004e+06;3.81871;3.81871;3.81871;16.2524;1547.41;30225.3;
1161.9;14.0426;4.80021e+06;3.00726;3.00726;3.00726;16.1226;1547.08;30229.2;
1162;13.4836;4.79911e+06;2.31459;2.31459;2.31459;16.9742;1548.22;30223.5;
1162.1;13.4836;4.89879e+06;2.04668;2.04668;2.04668;16.2577;1546.58;3.17441e+06;
1162.2;13.4836;4.89721e+06;1.21229;1.21229;1.21229;16.5087;1546.43;3.17315e+06;
1162.3;13.4836;4.79935e+06;0.727891;0.727891;0.727891;16.7829;1547.73;30229.5;
1162.4;13.4836;4.79967e+06;1.16676;1.16676;1.16676;16.5301;1548.58;30207.9;
1162.5;13.4836;4.79997e+06;1.79705;1.79705;1.79705;16.2933;1547.45;30225.4;
1162.6;13.4836;4.89362e+06;1.78246;1.78246;1.78246;16.5209;1545.32;3.17577e+06;
1162.7;13.4836;4.89074e+06;1.54216;1.54216;1.54216;15.8922;1543.54;3.17281e+06;
1162.8;13.4836;4.89712e+06;1.13818;1.13818;1.13818;16.0298;1545.75;3.17005e+06;
1162.9;13.4836;4.8001e+06;0.575491;0.575491;0.575491;16.1704;1547.53;30221.9;
1163;14.1385;4.89803e+06;0.6178;0.6178;0.6178;14.7202;1544.19;3.17416e+06;
1163.1;14.1385;4.89097e+06;1.0378;1.0378;1.0378;16.5421;1544.5;3.17353e+06;
1163.2;14.1385;4.89128e+06;1.23927;1.23927;1.23927;15.7978;1543.55;3.17514e+06;
1163.3;14.1385;4.80015e+06;1.40191;1.40191;1.40191;16.1577;1547.74;30217.2;
1163.4;14.1385;4.80156e+06;1.57195;1.57195;1.57195;15.0363;1548.44;30182;
1163.5;14.1385;4.79962e+06;1.61892;1.61892;1.61892;16.5763;1547.26;30234.9;
