# Export CSV started at 23/07/2024 10:32
# System name: "WECS_Odgaard_3_Blade_3.ame"
# Data set name: "5"
# ame_simulation_time;Vw;Ps;A3;A4;A5;A1;A2;A6;
# Time;Wind_speed;Power_sensor;Pitch angle_1;Pitch angle_2;Pitch angle_3;Rotor_speed_sensor;Generator_speed_sensor;Torque_sensor;
# s;m/s;W;deg;deg;deg;rpm;rpm;Nm;
1797.7;4.78221;627297;-0.121007;-0.121007;-0.121007;1.89071;197.786;52156.6;
1797.8;4.78221;619816;-0.00799875;-0.00799875;-0.00799875;2.33351;196.078;51131.4;
1797.9;4.78221;612380;0.125101;0.125101;0.125101;1.8559;193.096;50170.7;
1798;4.78221;605200;0.150064;0.150064;0.150064;1.73504;190.694;48758.1;
1798.1;5.82145;604401;0.0501947;0.0501947;0.0501947;1.41486;189.988;48290.6;
1798.2;5.82145;603537;-0.0517972;-0.0517972;-0.0517972;1.81612;190.28;48126.3;
1798.3;5.82145;602676;-0.176211;-0.176211;-0.176211;2.93051;191.571;47826.4;
1798.4;5.82145;601990;-0.12287;-0.12287;-0.12287;1.78052;189.748;48007.6;
1798.5;5.82145;601436;-0.129723;-0.129723;-0.129723;2.29207;190.293;47851.6;
1798.6;5.82145;600808;0.0116874;0.0116874;0.0116874;1.71447;189.289;47992.9;
1798.7;5.82145;599853;0.124012;0.124012;0.124012;2.56425;190.181;47497.5;
1798.8;5.82145;598913;0.0442387;0.0442387;0.0442387;2.63847;189.992;47673.7;
1798.9;5.82145;598251;-0.0635428;-0.0635428;-0.0635428;2.23767;189.225;47282.5;
1799;5.82145;597780;-0.142419;-0.142419;-0.142419;1.40743;187.918;46999.2;
1799.1;8.35424;624442;-0.225483;-0.225483;-0.225483;2.63363;197.902;50636.6;
1799.2;8.35424;649273;-0.100093;-0.100093;-0.100093;3.28237;206.533;54745.3;
1799.3;8.35424;672520;-0.0315245;-0.0315245;-0.0315245;2.81182;213.106;58991.6;
1799.4;8.35424;694464;-0.0330221;-0.0330221;-0.0330221;2.29328;219.207;63008;
1799.5;8.35424;715062;0.0214462;0.0214462;0.0214462;2.33796;225.677;67374.8;
1799.6;8.35424;734355;0.0729702;0.0729702;0.0729702;3.07789;232.712;70677.3;
1799.7;8.35424;752892;0.118403;0.118403;0.118403;2.21631;237.273;74239.6;
1799.8;8.35424;770692;0.142779;0.142779;0.142779;2.61199;243.365;77804.9;
1799.9;8.35424;787608;0.0893214;0.0893214;0.0893214;1.69723;247.347;81394.4;
1800;8.35424;803927;-0.0793992;-0.0793992;-0.0793992;1.90312;252.71;85017.2;
1800.1;4.81915;794812;-0.202932;-0.202932;-0.202932;3.28939;251.849;83432.5;
1800.2;4.81915;786051;-0.191398;-0.191398;-0.191398;2.45429;247.956;82152.1;
1800.3;4.81915;777245;-0.106177;-0.106177;-0.106177;2.39051;245.128;80323.3;
1800.4;4.81915;768313;-0.0840432;-0.0840432;-0.0840432;3.31208;243.638;78123.8;
1800.5;4.81915;759533;-0.0732036;-0.0732036;-0.0732036;2.75885;240.133;76880;
1800.6;4.81915;751029;-0.0024412;-0.0024412;-0.0024412;2.27168;236.806;74955.1;
1800.7;4.81915;742580;-0.0523231;-0.0523231;-0.0523231;2.11166;233.955;73117.3;
1800.8;4.81915;734006;-0.0926374;-0.0926374;-0.0926374;2.86062;232.336;71590.9;
1800.9;4.81915;725456;-0.0765993;-0.0765993;-0.0765993;3.29548;230.284;69641.2;
1801;4.81915;717212;-0.0533062;-0.0533062;-0.0533062;2.85732;227.106;68502.4;
1801.1;7.36709;726323;-0.0394541;-0.0394541;-0.0394541;2.54057;229.473;69431.8;
1801.2;7.36709;734973;-0.0139155;-0.0139155;-0.0139155;3.14031;233.003;71223.2;
1801.3;7.36709;743076;0.0421769;0.0421769;0.0421769;1.88455;233.766;72753;
1801.4;7.36709;750962;-0.0452004;-0.0452004;-0.0452004;2.04931;236.449;74418.8;
1801.5;7.36709;758948;-0.061424;-0.061424;-0.061424;2.05973;238.948;76041.9;
1801.6;7.36709;766640;0.0448645;0.0448645;0.0448645;2.97153;242.617;77315.9;
1801.7;7.36709;773744;0.123235;0.123235;0.123235;2.10659;243.616;79001;
1801.8;7.36709;780448;0.147195;0.147195;0.147195;2.9511;246.883;80424.3;
1801.9;7.36709;787205;0.0176677;0.0176677;0.0176677;2.58449;248.471;81804.2;
1802;7.36709;794082;0.0150188;0.0150188;0.0150188;3.13433;251.381;82959.5;
1802.1;4.86525;785291;-0.0106123;-0.0106123;-0.0106123;2.19254;247.354;82127;
1802.2;4.86525;776389;0.0704322;0.0704322;0.0704322;2.29079;244.721;80253.9;
1802.3;4.86525;767552;0.178595;0.178595;0.178595;2.20583;241.852;78383.7;
1802.4;4.86525;759042;0.117346;0.117346;0.117346;1.96817;238.873;76541.2;
1802.5;4.86525;750733;-0.0164466;-0.0164466;-0.0164466;2.90526;237.601;75054.3;
1802.6;4.86525;742320;-0.0702313;-0.0702313;-0.0702313;3.65497;236.033;73161;
1802.7;4.86525;733835;0.0110381;0.0110381;0.0110381;3.16443;232.706;71757.5;
1802.8;4.86525;725554;0.0895308;0.0895308;0.0895308;1.93065;228.404;70283;
1802.9;4.86525;717551;0.0640717;0.0640717;0.0640717;2.1983;226.29;68290.7;
1803;4.86525;709594;-0.0596332;-0.0596332;-0.0596332;2.61652;224.4;66762.9;
1803.1;5.3624;703873;0.0266604;0.0266604;0.0266604;2.01984;221.78;65854.5;
1803.2;5.3624;698150;0.0866147;0.0866147;0.0866147;2.07792;220.08;64655.3;
1803.3;5.3624;692778;0.00543674;0.00543674;0.00543674;2.51971;219.028;63851.5;
1803.4;5.3624;687595;0.0216294;0.0216294;0.0216294;3.16765;218.324;62917.4;
1803.5;5.3624;682260;-0.0171708;-0.0171708;-0.0171708;1.40766;214.201;61818.4;
1803.6;5.3624;676880;-0.0702374;-0.0702374;-0.0702374;2.32185;213.806;61075.3;
1803.7;5.3624;671736;-0.0386397;-0.0386397;-0.0386397;3.09101;213.282;59893.6;
1803.8;5.3624;666883;0.00910263;0.00910263;0.00910263;1.26458;209.217;59166.2;
1803.9;5.3624;662025;-0.00447216;-0.00447216;-0.00447216;1.9514;208.668;58124.7;
1804;5.3624;657036;-0.0694756;-0.0694756;-0.0694756;2.22767;207.502;57594;
1804.1;5.73957;654373;-0.0684437;-0.0684437;-0.0684437;2.156;206.569;56967.6;
1804.2;5.73957;651983;-0.0208693;-0.0208693;-0.0208693;1.47292;204.87;56458.9;
1804.3;5.73957;649749;-0.00587388;-0.00587388;-0.00587388;2.25368;205.268;55924.2;
1804.4;5.73957;647362;0.0187814;0.0187814;0.0187814;2.42081;204.76;55495.6;
1804.5;5.73957;644764;0.158456;0.158456;0.158456;2.11379;203.521;55632.7;
1804.6;5.73957;642202;0.191533;0.191533;0.191533;2.55817;203.346;54635.9;
1804.7;5.73957;639999;0.047499;0.047499;0.047499;2.19552;202.154;53895.5;
1804.8;5.73957;637958;-0.0746963;-0.0746963;-0.0746963;2.60704;202.095;53988.7;
1804.9;5.73957;635730;0.0388763;0.0388763;0.0388763;2.2462;200.897;53614.4;
1805;5.73957;633418;0.0338045;0.0338045;0.0338045;2.25552;200.19;53267.2;
1805.1;5.69553;631067;0.0428096;0.0428096;0.0428096;1.39821;198.259;53100.5;
1805.2;5.69553;628889;0.0103083;0.0103083;0.0103083;2.15105;198.636;52286.4;
1805.3;5.69553;626676;-0.0265219;-0.0265219;-0.0265219;2.32747;198.195;52221.9;
1805.4;5.69553;624277;0.0657976;0.0657976;0.0657976;1.24134;195.928;51397.7;
1805.5;5.69553;621997;0.0179448;0.0179448;0.0179448;2.61305;197.138;51214.7;
1805.6;5.69553;619985;0.00781315;0.00781315;0.00781315;2.66724;196.588;51008.9;
1805.7;5.69553;618056;-0.0775109;-0.0775109;-0.0775109;2.03315;195.102;50534.2;
1805.8;5.69553;616033;-0.0725738;-0.0725738;-0.0725738;1.98811;194.409;50336.7;
1805.9;5.69553;613931;-0.0128882;-0.0128882;-0.0128882;2.02801;193.81;50252.5;
1806;5.69553;611974;0.0560486;0.0560486;0.0560486;1.82645;192.92;49584.1;
1806.1;6.15018;613542;-0.0700956;-0.0700956;-0.0700956;2.25277;194;49473.4;
1806.2;6.15018;615088;-0.0607845;-0.0607845;-0.0607845;1.23487;193.057;50025.4;
1806.3;6.15018;616370;-0.0649783;-0.0649783;-0.0649783;2.68055;195.478;50319;
1806.4;6.15018;617639;-0.0693377;-0.0693377;-0.0693377;1.95574;194.858;50426.5;
1806.5;6.15018;619093;-0.0959236;-0.0959236;-0.0959236;2.05559;195.451;50621.2;
1806.6;6.15018;620543;-0.053923;-0.053923;-0.053923;2.3573;196.325;50771.6;
1806.7;6.15018;621727;0.00841771;0.00841771;0.00841771;2.3628;196.7;51337.6;
1806.8;6.15018;622701;0.0493664;0.0493664;0.0493664;1.46699;195.749;51440.6;
1806.9;6.15018;623773;0.0474473;0.0474473;0.0474473;2.40597;197.396;51778.3;
1807;6.15018;624989;4.16015e-05;4.16015e-05;4.16015e-05;1.18763;196.07;51498.5;
1807.1;4.58033;616800;-0.113066;-0.113066;-0.113066;2.44395;195.297;50539.7;
1807.2;4.58033;608529;-0.00915964;-0.00915964;-0.00915964;3.18434;193.76;49225.9;
1807.3;4.58033;600293;0.0835744;0.0835744;0.0835744;2.30018;189.96;47972;
1807.4;4.58033;592378;0.00516651;0.00516651;0.00516651;2.31768;187.523;46603.3;
1807.5;4.58033;584669;0.0372762;0.0372762;0.0372762;2.40036;185.241;45490.2;
1807.6;4.58033;576865;0.0013911;0.0013911;0.0013911;2.57969;183.065;43962.4;
1807.7;4.58033;569056;-0.05601;-0.05601;-0.05601;1.41239;179.001;42853;
1807.8;4.58033;561500;-0.104348;-0.104348;-0.104348;1.96327;177.422;41896.9;
1807.9;4.58033;554196;0.0442836;0.0442836;0.0442836;1.96815;175.157;40941.7;
1808;4.58033;546891;0.111401;0.111401;0.111401;1.75326;172.584;39619.6;
1808.1;6.85448;556934;0.049875;0.049875;0.049875;1.59348;175.462;40973.2;
1808.2;6.85448;566570;0.05749;0.05749;0.05749;2.3887;179.572;42404;
1808.3;6.85448;575954;0.0554794;0.0554794;0.0554794;1.50494;181.254;43740.1;
1808.4;6.85448;585000;0.0530921;0.0530921;0.0530921;2.33768;185.234;45033;
1808.5;6.85448;593480;0.0324611;0.0324611;0.0324611;2.16936;187.636;46263.6;
1808.6;6.85448;601597;0.0135813;0.0135813;0.0135813;1.89028;189.77;47689.7;
1808.7;6.85448;609577;-0.000124132;-0.000124132;-0.000124132;2.3226;192.857;48835.3;
1808.8;6.85448;617428;-0.0365971;-0.0365971;-0.0365971;1.94064;194.765;50350.9;
1808.9;6.85448;624909;-0.0585352;-0.0585352;-0.0585352;2.42826;197.775;51303.8;
1809;6.85448;632041;-0.121754;-0.121754;-0.121754;1.9647;199.344;52100.6;
1809.1;7.14049;641906;-0.216472;-0.216472;-0.216472;1.6871;202.021;53967.4;
1809.2;7.14049;651607;-0.117207;-0.117207;-0.117207;2.65945;206.4;55837.5;
1809.3;7.14049;660744;0.0202678;0.0202678;0.0202678;2.20622;208.608;57449.2;
1809.4;7.14049;669226;0.0808899;0.0808899;0.0808899;2.04132;211.016;58997.9;
1809.5;7.14049;677289;-0.0152585;-0.0152585;-0.0152585;2.52341;214.198;60164.9;
1809.6;7.14049;685365;-0.0173245;-0.0173245;-0.0173245;2.52373;216.71;62064.6;
1809.7;7.14049;693270;0.015119;0.015119;0.015119;2.22858;218.757;63140.2;
1809.8;7.14049;700864;0.0286606;0.0286606;0.0286606;2.46498;221.45;65063.1;
1809.9;7.14049;707860;0.0405864;0.0405864;0.0405864;1.88239;222.811;65942.9;
1810;7.14049;714742;-0.015759;-0.015759;-0.015759;2.12485;225.29;67715.7;
1810.1;8.38117;734665;0.140708;0.140708;0.140708;2.52769;232.039;70590.2;
1810.2;8.38117;753597;0.0901808;0.0901808;0.0901808;3.00222;238.593;74331.3;
1810.3;8.38117;771746;-0.0305362;-0.0305362;-0.0305362;2.95062;244.166;78346.8;
1810.4;8.38117;788979;0.0300929;0.0300929;0.0300929;2.35841;248.697;81701.4;
1810.5;8.38117;805606;-0.0487481;-0.0487481;-0.0487481;2.84642;254.552;85112.1;
1810.6;8.38117;821944;-0.0239796;-0.0239796;-0.0239796;2.49275;259.139;88666.5;
1810.7;8.38117;837455;0.0847331;0.0847331;0.0847331;2.98111;264.648;92162.4;
1810.8;8.38117;852078;0.00676881;0.00676881;0.00676881;1.37659;266.951;94701;
1810.9;8.38117;866548;-0.187076;-0.187076;-0.187076;2.15772;272.545;98819.5;
1811;8.38117;880817;-0.145541;-0.145541;-0.145541;2.59246;277.592;101698;
1811.1;5.87306;875841;-0.161398;-0.161398;-0.161398;3.00407;276.646;101436;
1811.2;5.87306;870764;-0.199155;-0.199155;-0.199155;3.29882;275.479;100477;
1811.3;5.87306;865585;-0.163278;-0.163278;-0.163278;3.52316;274.181;99531.9;
1811.4;5.87306;860595;-0.00175942;-0.00175942;-0.00175942;2.80206;271.619;98572.1;
1811.5;5.87306;855756;0.146169;0.146169;0.146169;2.33388;269.46;97162.7;
1811.6;5.87306;850825;0.147086;0.147086;0.147086;3.54973;269.628;96119.7;
1811.7;5.87306;845727;0.153544;0.153544;0.153544;3.33995;267.748;94968.6;
1811.8;5.87306;840749;0.111025;0.111025;0.111025;2.09884;264.462;93967.2;
1811.9;5.87306;836079;0.114261;0.114261;0.114261;2.58181;263.685;92803.8;
1812;5.87306;831506;0.0583263;0.0583263;0.0583263;2.83595;262.619;91407.5;
1812.1;4.28723;820417;-0.0840445;-0.0840445;-0.0840445;4.04828;260.882;89658;
1812.2;4.28723;809326;0.0195468;0.0195468;0.0195468;2.17496;254.809;87483.7;
1812.3;4.28723;798434;0.0755918;0.0755918;0.0755918;2.83057;252.339;85090.4;
1812.4;4.28723;787789;0.121366;0.121366;0.121366;3.73553;250.295;82329.4;
1812.5;4.28723;777118;0.0208858;0.0208858;0.0208858;2.95324;245.881;80465.5;
1812.6;4.28723;766301;-0.0170811;-0.0170811;-0.0170811;2.39344;241.732;78180.2;
1812.7;4.28723;755586;-0.0366727;-0.0366727;-0.0366727;2.44725;238.474;75938.2;
1812.8;4.28723;745192;0.0159908;0.0159908;0.0159908;2.64255;235.515;73946.8;
1812.9;4.28723;734902;0.10063;0.10063;0.10063;2.23613;231.746;71558;
1813;4.28723;724446;0.120659;0.120659;0.120659;2.72545;229.178;70004.6;
1813.1;5.27132;717938;0.0943737;0.0943737;0.0943737;2.17139;226.368;68137.9;
1813.2;5.27132;711705;0.0233341;0.0233341;0.0233341;2.28879;224.593;66958.4;
1813.3;5.27132;705840;-0.140703;-0.140703;-0.140703;1.91797;222.251;66244.2;
1813.4;5.27132;699978;-0.0872864;-0.0872864;-0.0872864;2.49374;221.234;64924.1;
1813.5;5.27132;693922;-0.067267;-0.067267;-0.067267;2.0751;218.763;64094.1;
1813.6;5.27132;687954;-0.111194;-0.111194;-0.111194;1.33068;215.864;62859.1;
1813.7;5.27132;682370;-0.157192;-0.157192;-0.157192;3.06772;216.559;61871.9;
1813.8;5.27132;676931;-0.0802607;-0.0802607;-0.0802607;1.91217;213.251;60872.4;
1813.9;5.27132;671303;0.0272989;0.0272989;0.0272989;2.69618;212.597;60082.9;
1814;5.27132;665508;0.157979;0.157979;0.157979;2.82146;210.969;58829.1;
1814.1;6.4879;667930;0.167591;0.167591;0.167591;2.24315;210.9;59159.6;
1814.2;6.4879;670570;0.0480989;0.0480989;0.0480989;1.14726;210.189;59376;
1814.3;6.4879;673298;-0.109069;-0.109069;-0.109069;1.75261;211.885;59867.6;
1814.4;6.4879;675820;-0.195216;-0.195216;-0.195216;2.49679;213.711;60295;
1814.5;6.4879;678163;-0.0261421;-0.0261421;-0.0261421;2.43436;214.351;60816;
1814.6;6.4879;680480;0.120492;0.120492;0.120492;3.52191;216.594;60998.7;
1814.7;6.4879;682741;0.237937;0.237937;0.237937;2.03506;215.218;61783.9;
1814.8;6.4879;684719;0.233165;0.233165;0.233165;2.64192;216.682;61793.6;
1814.9;6.4879;686465;0.154141;0.154141;0.154141;2.78442;217.424;62309.9;
1815;6.4879;688325;0.109148;0.109148;0.109148;2.22823;217.223;62790.7;
1815.1;5.02424;681404;0.0310542;0.0310542;0.0310542;2.67526;215.711;61582.9;
1815.2;5.02424;674638;-0.0901544;-0.0901544;-0.0901544;2.429;213.263;60260;
1815.3;5.02424;667755;-0.10506;-0.10506;-0.10506;2.66167;211.447;59295.1;
1815.4;5.02424;660840;0.0754477;0.0754477;0.0754477;1.96579;208.321;58163.4;
1815.5;5.02424;654194;0.0160313;0.0160313;0.0160313;2.01041;206.317;57075;
1815.6;5.02424;647797;0.0586561;0.0586561;0.0586561;2.14858;204.521;55703.1;
1815.7;5.02424;641319;0.0330406;0.0330406;0.0330406;2.51174;203.014;54356.4;
1815.8;5.02424;634788;-0.100528;-0.100528;-0.100528;1.99353;200.257;53484.1;
1815.9;5.02424;628469;-0.0544451;-0.0544451;-0.0544451;2.10247;198.443;52589.4;
1816;5.02424;622376;0.0948598;0.0948598;0.0948598;2.22355;196.718;51280.3;
1816.1;4.96889;616077;-0.00837119;-0.00837119;-0.00837119;2.55451;195.223;49956.7;
1816.2;4.96889;609755;-0.179463;-0.179463;-0.179463;1.75977;192.144;49213.5;
1816.3;4.96889;603483;-0.0566129;-0.0566129;-0.0566129;2.78924;191.633;48681.4;
1816.4;4.96889;597344;0.0835773;0.0835773;0.0835773;2.36602;189.131;47483.3;
1816.5;4.96889;591438;0.0731368;0.0731368;0.0731368;1.47878;186.053;46443.1;
1816.6;4.96889;585539;0.0338172;0.0338172;0.0338172;2.11956;185.115;45665.3;
1816.7;4.96889;579553;0.0113247;0.0113247;0.0113247;2.48965;183.77;44832.7;
1816.8;4.96889;573678;0.0899767;0.0899767;0.0899767;2.0798;181.369;43621.3;
1816.9;4.96889;568111;-0.0261066;-0.0261066;-0.0261066;1.99658;179.521;42721;
1817;4.96889;562738;-0.0154825;-0.0154825;-0.0154825;1.45063;177.086;42294.4;
1817.1;4.53687;555004;-0.0144816;-0.0144816;-0.0144816;2.44805;176.081;40860.1;
1817.2;4.53687;547294;-0.0581611;-0.0581611;-0.0581611;1.99877;173.053;39778.9;
1817.3;4.53687;539844;-0.0751532;-0.0751532;-0.0751532;1.93807;170.65;38906.9;
1817.4;4.53687;532642;0.00402092;0.00402092;0.00402092;2.86505;169.708;37826.6;
1817.5;4.53687;525427;0.0983648;0.0983648;0.0983648;1.62647;165.731;37008.6;
1817.6;4.53687;518110;0.160466;0.160466;0.160466;2.68408;164.934;35792.9;
1817.7;4.53687;510880;0.177103;0.177103;0.177103;0.857342;160.128;34798.1;
1817.8;4.53687;503968;0.117738;0.117738;0.117738;1.11369;158.337;33974.7;
1817.9;4.53687;497236;0.146863;0.146863;0.146863;1.63156;156.969;32931.6;
1818;4.53687;490470;0.0697876;0.0697876;0.0697876;1.13397;154.168;31880.5;
1818.1;7.21764;508013;-0.1525;-0.1525;-0.1525;1.59172;160.238;33539.4;
1818.2;7.21764;524944;-0.183739;-0.183739;-0.183739;2.52163;166.806;36171.1;
1818.3;7.21764;540846;-0.0309897;-0.0309897;-0.0309897;1.69604;170.598;38232.4;
1818.4;7.21764;555641;-0.0570275;-0.0570275;-0.0570275;2.53955;176.381;40370.4;
1818.5;7.21764;569457;0.00371887;0.00371887;0.00371887;1.706;179.511;42629.6;
1818.6;7.21764;582440;0.0885153;0.0885153;0.0885153;2.11385;184.12;44323.3;
1818.7;7.21764;595008;0.0324197;0.0324197;0.0324197;1.44732;187.097;46393.2;
1818.8;7.21764;607206;-0.0199882;-0.0199882;-0.0199882;2.15535;191.883;48134.6;
1818.9;7.21764;618739;-0.0116583;-0.0116583;-0.0116583;2.537;196.004;50477.7;
1819;7.21764;629461;0.126576;0.126576;0.126576;2.08447;198.705;52219.2;
1819.1;5.85475;628081;0.178532;0.178532;0.178532;2.61366;199.03;52139.1;
1819.2;5.85475;626935;0.0401977;0.0401977;0.0401977;2.70933;198.808;52029.9;
1819.3;5.85475;625826;-0.00708845;-0.00708845;-0.00708845;2.289;197.875;51872.1;
1819.4;5.85475;624572;0.0551192;0.0551192;0.0551192;1.70517;196.668;51550.9;
1819.5;5.85475;623354;0.044117;0.044117;0.044117;2.7883;197.804;51346.1;
1819.6;5.85475;622339;0.0333872;0.0333872;0.0333872;0.763443;194.655;50860.1;
1819.7;5.85475;621502;-0.14956;-0.14956;-0.14956;1.59937;195.565;51074.1;
1819.8;5.85475;620582;-0.132218;-0.132218;-0.132218;2.2671;196.213;50956.9;
1819.9;5.85475;619553;-0.11353;-0.11353;-0.11353;1.90804;195.39;50582.5;
1820;5.85475;618702;-0.0886866;-0.0886866;-0.0886866;2.27793;195.643;50832.5;
1820.1;6.07894;619571;-0.00715272;-0.00715272;-0.00715272;2.52253;196.254;50458;
1820.2;6.07894;620319;-0.0470837;-0.0470837;-0.0470837;2.31367;196.194;50738.1;
1820.3;6.07894;620881;0.0429349;0.0429349;0.0429349;2.73477;196.958;50957.8;
1820.4;6.07894;621385;0.0164651;0.0164651;0.0164651;2.73485;197.114;50909.4;
1820.5;6.07894;622089;0.0218934;0.0218934;0.0218934;1.96033;196.25;51274.5;
1820.6;6.07894;622762;0.117677;0.117677;0.117677;2.44735;197.142;51369;
1820.7;6.07894;623158;0.207602;0.207602;0.207602;2.8712;197.857;51532;
1820.8;6.07894;623366;0.221641;0.221641;0.221641;2.42759;197.301;51361;
1820.9;6.07894;623767;0.108999;0.108999;0.108999;2.36837;197.343;51584.1;
1821;6.07894;624340;0.119524;0.119524;0.119524;1.6387;196.501;51312.1;
1821.1;6.09766;625066;-0.0539291;-0.0539291;-0.0539291;1.74837;196.88;51436.3;
1821.2;6.09766;625741;-0.117033;-0.117033;-0.117033;1.60025;196.882;51924.7;
1821.3;6.09766;626385;-0.0535237;-0.0535237;-0.0535237;2.64681;198.546;51638.6;
1821.4;6.09766;627156;-0.0428164;-0.0428164;-0.0428164;1.95818;197.823;51915.5;
1821.5;6.09766;627953;0.0137384;0.0137384;0.0137384;3.18212;199.784;52003.6;
1821.6;6.09766;628442;0.118961;0.118961;0.118961;1.47589;197.548;52511.1;
1821.7;6.09766;628777;0.0599257;0.0599257;0.0599257;1.73175;198.01;52235.7;
1821.8;6.09766;629307;0.0305958;0.0305958;0.0305958;2.0373;198.602;52314.9;
1821.9;6.09766;630005;-0.0243982;-0.0243982;-0.0243982;1.89771;198.625;52309.8;
1822;6.09766;630686;-0.0516633;-0.0516633;-0.0516633;2.32915;199.441;52583.5;
1822.1;6.95492;638443;0.0818243;0.0818243;0.0818243;2.05088;201.455;53670.6;
1822.2;6.95492;645808;0.0782953;0.0782953;0.0782953;1.51814;203;55015.2;
1822.3;6.95492;653142;0.154534;0.154534;0.154534;2.73691;206.987;56326.4;
1822.4;6.95492;660133;0.13101;0.13101;0.13101;1.34138;207.21;57234.2;
1822.5;6.95492;666883;-0.0336539;-0.0336539;-0.0336539;2.70833;211.222;58704.4;
1822.6;6.95492;673405;-0.0291507;-0.0291507;-0.0291507;2.22731;212.577;59907.1;
1822.7;6.95492;679831;0.0290802;0.0290802;0.0290802;2.27237;214.639;60829.2;
1822.8;6.95492;686212;-0.00364639;-0.00364639;-0.00364639;2.4112;216.819;62024.1;
1822.9;6.95492;692339;-0.0499343;-0.0499343;-0.0499343;2.05274;218.223;62936;
1823;6.95492;698112;-0.0567443;-0.0567443;-0.0567443;2.18014;220.197;64315.1;
1823.1;7.82767;712263;0.0777501;0.0777501;0.0777501;1.91875;224.223;66713.6;
1823.2;7.82767;725959;0.035858;0.035858;0.035858;2.65498;229.515;69045.6;
1823.3;7.82767;739285;0.0140703;0.0140703;0.0140703;2.30162;233.166;71951.2;
1823.4;7.82767;751867;-0.0200664;-0.0200664;-0.0200664;2.65374;237.572;74017;
1823.5;7.82767;764033;-0.138721;-0.138721;-0.138721;1.53309;239.788;76808.4;
1823.6;7.82767;776116;-0.206995;-0.206995;-0.206995;2.82024;245.347;79301.6;
1823.7;7.82767;787917;-0.123041;-0.123041;-0.123041;1.66323;247.4;81801.1;
1823.8;7.82767;799200;-0.151079;-0.151079;-0.151079;1.37096;250.501;84105.6;
1823.9;7.82767;809961;-0.229592;-0.229592;-0.229592;3.08711;256.249;86574.5;
1824;7.82767;820271;-0.00681069;-0.00681069;-0.00681069;2.85708;259.134;88473.4;
1824.1;7.24484;825106;0.124881;0.124881;0.124881;1.92453;259.339;89971.5;
1824.2;7.24484;829815;0.0424863;0.0424863;0.0424863;3.32674;262.767;90936.5;
1824.3;7.24484;834238;0.0165694;0.0165694;0.0165694;2.87815;263.515;91516.2;
1824.4;7.24484;838615;-0.113613;-0.113613;-0.113613;3.06697;265.139;92604.3;
1824.5;7.24484;843147;-0.0942954;-0.0942954;-0.0942954;2.46106;265.701;93645.4;
1824.6;7.24484;847709;-0.117681;-0.117681;-0.117681;2.92075;267.765;94842.2;
1824.7;7.24484;852020;-0.120489;-0.120489;-0.120489;2.49727;268.513;95729.2;
1824.8;7.24484;856099;-0.201786;-0.201786;-0.201786;4.03847;271.938;96600.1;
1824.9;7.24484;860214;-0.161492;-0.161492;-0.161492;3.40887;272.337;97899;
1825;7.24484;864334;-0.0410079;-0.0410079;-0.0410079;2.70872;272.639;98758.3;
1825.1;5.55647;857884;-0.00565796;-0.00565796;-0.00565796;4.12647;272.634;98072.1;
1825.2;5.55647;851204;0.231075;0.231075;0.231075;3.50894;269.691;96543;
1825.3;5.55647;844493;0.17213;0.17213;0.17213;2.83467;266.659;94460.2;
1825.4;5.55647;838170;0.0484588;0.0484588;0.0484588;2.52832;264.264;93416.5;
1825.5;5.55647;832066;-0.0292297;-0.0292297;-0.0292297;2.79028;262.733;92087.5;
1825.6;5.55647;825870;-0.0192297;-0.0192297;-0.0192297;3.21787;261.404;90304.4;
1825.7;5.55647;819611;-0.108172;-0.108172;-0.108172;2.61901;258.618;89166.4;
1825.8;5.55647;813592;-0.107078;-0.107078;-0.107078;2.60631;256.728;88471.3;
1825.9;5.55647;807783;0.106683;0.106683;0.106683;2.28159;254.467;86892.9;
1826;5.55647;801883;0.18704;0.18704;0.18704;3.01545;253.659;85272.1;
1826.1;6.30366;800018;0.0109566;0.0109566;0.0109566;2.21147;251.946;84215.6;
1826.2;6.30366;798390;-0.179822;-0.179822;-0.179822;1.81579;250.885;84462.7;
1826.3;6.30366;797079;-0.129354;-0.129354;-0.129354;1.77539;250.421;84026.3;
1826.4;6.30366;795853;-0.127562;-0.127562;-0.127562;2.20864;250.647;83660.1;
1826.5;6.30366;794412;-0.0789252;-0.0789252;-0.0789252;2.36826;250.422;83642;
1826.6;6.30366;792774;-0.036621;-0.036621;-0.036621;3.21175;251.092;83169.3;
1826.7;6.30366;791291;0.00781521;0.00781521;0.00781521;3.15169;250.547;82751.6;
1826.8;6.30366;790032;0.0462129;0.0462129;0.0462129;2.57483;249.348;82892.1;
1826.9;6.30366;788692;0.00684979;0.00684979;0.00684979;2.21784;248.433;82166.9;
1827;6.30366;787201;-0.0546623;-0.0546623;-0.0546623;2.83649;248.834;82273.4;
1827.1;5.70386;782192;-0.14118;-0.14118;-0.14118;2.95145;247.442;81177.5;
1827.2;5.70386;777569;-0.148452;-0.148452;-0.148452;3.00889;246.084;80441.5;
1827.3;5.70386;773058;0.00612083;0.00612083;0.00612083;2.64636;244.175;79479.1;
1827.4;5.70386;768339;0.0170215;0.0170215;0.0170215;2.32369;242.255;78393.3;
1827.5;5.70386;763520;-0.00505242;-0.00505242;-0.00505242;2.15875;240.525;77358.9;
1827.6;5.70386;758909;0.033133;0.033133;0.033133;3.42971;240.869;76556.2;
