# Export CSV started at 23/07/2024 10:30
# System name: "WECS_Odgaard_3_Blade_3.ame"
# Data set name: "2"
# ame_simulation_time;Vw;Ps;A3;A4;A5;A1;A2;A6;
# Time;Wind_speed;Power_sensor;Pitch angle_1;Pitch angle_2;Pitch angle_3;Rotor_speed_sensor;Generator_speed_sensor;Torque_sensor;
# s;m/s;W;deg;deg;deg;rpm;rpm;Nm;
198.2;12.7847;4.80368e+06;-0.105921;-0.105921;-0.105921;16.1927;1516.9;3.05159e+06;
198.3;12.7847;4.80398e+06;-0.0679972;-0.0679972;-0.0679972;15.8043;1516.45;3.05351e+06;
198.4;12.7847;4.80424e+06;-0.0659959;-0.0659959;-0.0659959;15.7567;1516.46;3.05469e+06;
198.5;12.7847;4.80507e+06;-0.0997643;-0.0997643;-0.0997643;16.3718;1517.58;3.05399e+06;
198.6;12.7847;4.80591e+06;-0.0824326;-0.0824326;-0.0824326;15.177;1516.17;3.05705e+06;
198.7;12.7847;4.80618e+06;-0.0631964;-0.0631964;-0.0631964;16.0623;1517.49;3.05662e+06;
198.8;12.7847;4.80641e+06;-0.0171234;-0.0171234;-0.0171234;15.0798;1516.19;3.05756e+06;
198.9;12.7847;4.80714e+06;-0.0402802;-0.0402802;-0.0402802;17.3806;1519.64;3.05944e+06;
199;12.7847;4.80774e+06;0.154229;0.154229;0.154229;15.5647;1517.28;3.05847e+06;
199.1;12.2751;4.80565e+06;0.144093;0.144093;0.144093;16.489;1517.93;3.05699e+06;
199.2;12.2751;4.80354e+06;0.0447934;0.0447934;0.0447934;16.1433;1516.79;3.05327e+06;
199.3;12.2751;4.80202e+06;-0.00507802;-0.00507802;-0.00507802;16.2697;1516.5;3.05293e+06;
199.4;12.2751;4.8006e+06;0.0307209;0.0307209;0.0307209;16.4022;1516.24;3.04702e+06;
199.5;12.2751;4.79872e+06;0.0522859;0.0522859;0.0522859;15.2053;1513.98;3.04568e+06;
199.6;12.2751;4.79677e+06;-0.0912806;-0.0912806;-0.0912806;15.5455;1513.85;3.04143e+06;
199.7;12.2751;4.79544e+06;-0.213815;-0.213815;-0.213815;15.5302;1513.41;3.04148e+06;
199.8;12.2751;4.79431e+06;-0.121908;-0.121908;-0.121908;15.5197;1513.05;3.04015e+06;
199.9;12.2751;4.79268e+06;-0.118198;-0.118198;-0.118198;16.7811;1514.31;3.03769e+06;
200;12.2751;4.79081e+06;-0.0197405;-0.0197405;-0.0197405;15.7426;1512.27;3.03888e+06;
200.1;11.3146;4.78564e+06;0.0533025;0.0533025;0.0533025;16.008;1511.04;3.03138e+06;
200.2;11.3146;4.78071e+06;0.021367;0.021367;0.021367;16.4675;1510.15;3.02469e+06;
200.3;11.3146;4.77543e+06;-0.0295828;-0.0295828;-0.0295828;16.4549;1508.49;3.01857e+06;
200.4;11.3146;4.76995e+06;-0.0260308;-0.0260308;-0.0260308;16.5475;1506.92;3.01133e+06;
200.5;11.3146;4.76481e+06;0.0814241;0.0814241;0.0814241;16.2116;1504.85;3.00601e+06;
200.6;11.3146;4.75989e+06;0.18822;0.18822;0.18822;15.1568;1501.84;2.99903e+06;
200.7;11.3146;4.75465e+06;0.0541775;0.0541775;0.0541775;16.272;1501.78;2.99066e+06;
200.8;11.3146;4.74926e+06;-0.0836102;-0.0836102;-0.0836102;15.7962;1499.43;2.98341e+06;
200.9;11.3146;4.74419e+06;-0.0819099;-0.0819099;-0.0819099;16.0757;1498.24;2.97958e+06;
201;11.3146;4.73944e+06;0.0759177;0.0759177;0.0759177;16.6013;1497.5;2.9729e+06;
201.1;14.3701;4.74807e+06;0.178499;0.178499;0.178499;16.1987;1499.59;2.9808e+06;
201.2;14.3701;4.75625e+06;0.0204201;0.0204201;0.0204201;15.7809;1501.55;2.98848e+06;
201.3;14.3701;4.7648e+06;-0.131992;-0.131992;-0.131992;15.4661;1503.77;3.00192e+06;
201.4;14.3701;4.77374e+06;-0.0899358;-0.0899358;-0.0899358;16.3871;1507.84;3.01169e+06;
201.5;14.3701;4.78261e+06;-0.084552;-0.084552;-0.084552;14.6907;1508.23;3.02371e+06;
201.6;14.3701;4.79103e+06;-0.0457274;-0.0457274;-0.0457274;16.4487;1513.31;3.03568e+06;
201.7;14.3701;4.79908e+06;0.0777527;0.0777527;0.0777527;15.8064;1514.91;3.04456e+06;
201.8;14.3701;4.8074e+06;0.0585836;0.0585836;0.0585836;15.9755;1517.74;3.0552e+06;
201.9;14.3701;4.81592e+06;0.000211576;0.000211576;0.000211576;16.4322;1521.03;3.06547e+06;
202;14.3701;4.8241e+06;-0.0663103;-0.0663103;-0.0663103;16.09;1523.09;3.07817e+06;
202.1;12.583;4.8233e+06;-0.0077793;-0.0077793;-0.0077793;15.4575;1521.97;3.07711e+06;
202.2;12.583;4.82288e+06;-0.0970027;-0.0970027;-0.0970027;15.2185;1521.51;3.07617e+06;
202.3;12.583;4.82284e+06;-0.043526;-0.043526;-0.043526;16.8261;1523.75;3.07852e+06;
202.4;12.583;4.82227e+06;0.153234;0.153234;0.153234;15.81;1522.15;3.07631e+06;
202.5;12.583;4.82128e+06;0.0862074;0.0862074;0.0862074;15.9104;1521.98;3.07367e+06;
202.6;12.583;4.82074e+06;-0.0316831;-0.0316831;-0.0316831;14.8528;1520.33;3.07628e+06;
202.7;12.583;4.8206e+06;0.0251495;0.0251495;0.0251495;15.5594;1521.28;3.07469e+06;
202.8;12.583;4.82016e+06;-0.014982;-0.014982;-0.014982;15.7562;1521.42;3.07194e+06;
202.9;12.583;4.81943e+06;-0.114261;-0.114261;-0.114261;16.2002;1521.81;3.07246e+06;
203;12.583;4.81902e+06;-0.121796;-0.121796;-0.121796;16.4951;1522.1;3.07203e+06;
203.1;13.5312;4.82333e+06;-0.0290626;-0.0290626;-0.0290626;16.1669;1522.97;3.07944e+06;
203.2;13.5312;4.82722e+06;0.0467691;0.0467691;0.0467691;16.3935;1524.5;3.08205e+06;
203.3;13.5312;4.8306e+06;0.0915931;0.0915931;0.0915931;16.0969;1525.13;3.08612e+06;
203.4;13.5312;4.83413e+06;0.0469262;0.0469262;0.0469262;16.2021;1526.38;3.09102e+06;
203.5;13.5312;4.83815e+06;0.010917;0.010917;0.010917;15.8072;1527.08;3.09533e+06;
203.6;13.5312;4.84203e+06;0.0157808;0.0157808;0.0157808;16.115;1528.71;3.10026e+06;
203.7;13.5312;4.84542e+06;0.0716407;0.0716407;0.0716407;16.6931;1530.57;3.10673e+06;
203.8;13.5312;4.84878e+06;0.0799072;0.0799072;0.0799072;15.7645;1530.32;3.10827e+06;
203.9;13.5312;4.85276e+06;-0.0862725;-0.0862725;-0.0862725;16.0204;1531.92;3.11291e+06;
204;13.5312;4.85676e+06;-0.0733837;-0.0733837;-0.0733837;16.4936;1533.82;3.12087e+06;
204.1;12.8982;4.85717e+06;0.0787007;0.0787007;0.0787007;15.7292;1532.89;3.12183e+06;
204.2;12.8982;4.85757e+06;0.043295;0.043295;0.043295;15.2033;1532.28;3.12269e+06;
204.3;12.8982;4.85855e+06;-0.0306635;-0.0306635;-0.0306635;15.4577;1532.94;3.11929e+06;
204.4;12.8982;4.85958e+06;-0.0810227;-0.0810227;-0.0810227;16.2437;1534.36;3.12395e+06;
204.5;12.8982;4.86012e+06;-0.056685;-0.056685;-0.056685;16.0463;1534.25;3.12532e+06;
204.6;12.8982;4.86061e+06;-0.013879;-0.013879;-0.013879;16.4313;1534.94;3.12729e+06;
204.7;12.8982;4.86154e+06;0.00253341;0.00253341;0.00253341;16.3039;1535.05;3.1262e+06;
204.8;12.8982;4.86247e+06;0.0135967;0.0135967;0.0135967;15.9608;1534.86;3.12892e+06;
204.9;12.8982;4.86286e+06;0.0642794;0.0642794;0.0642794;16.1028;1535.18;3.12892e+06;
205;12.8982;4.86321e+06;0.0584871;0.0584871;0.0584871;17.5196;1537.27;3.12964e+06;
205.1;12.709;4.86315e+06;0.125726;0.125726;0.125726;16.1853;1535.39;3.12963e+06;
205.2;12.709;4.86317e+06;0.0341143;0.0341143;0.0341143;16.2848;1535.53;3.12924e+06;
205.3;12.709;4.8628e+06;0.0602983;0.0602983;0.0602983;16.6234;1535.89;3.12972e+06;
205.4;12.709;4.86224e+06;0.104762;0.104762;0.104762;16.3962;1535.4;3.12698e+06;
205.5;12.709;4.86221e+06;0.0703399;0.0703399;0.0703399;16.2689;1535.21;3.13025e+06;
205.6;12.709;4.86225e+06;0.115016;0.115016;0.115016;14.9628;1533.4;3.12853e+06;
205.7;12.709;4.86177e+06;0.150064;0.150064;0.150064;15.6549;1534.22;3.12889e+06;
205.8;12.709;4.86114e+06;0.18215;0.18215;0.18215;15.4554;1533.74;3.12815e+06;
205.9;12.709;4.86103e+06;0.068392;0.068392;0.068392;17.2334;1536.19;3.12725e+06;
206;12.709;4.86107e+06;0.110258;0.110258;0.110258;16.1404;1534.68;3.12575e+06;
206.1;12.5815;4.8601e+06;0.100048;0.100048;0.100048;16.1155;1534.34;3.1279e+06;
206.2;12.5815;4.85898e+06;0.162728;0.162728;0.162728;16.0457;1533.9;3.12497e+06;
206.3;12.5815;4.85832e+06;0.0897399;0.0897399;0.0897399;16.1378;1533.82;3.12084e+06;
206.4;12.5815;4.85796e+06;-0.0445058;-0.0445058;-0.0445058;16.1861;1533.78;3.12441e+06;
206.5;12.5815;4.8571e+06;0.0835724;0.0835724;0.0835724;16.0236;1533.28;3.12178e+06;
206.6;12.5815;4.85601e+06;0.116639;0.116639;0.116639;15.6171;1532.37;3.12018e+06;
206.7;12.5815;4.8555e+06;-0.00588987;-0.00588987;-0.00588987;16.4401;1533.36;3.12114e+06;
206.8;12.5815;4.85513e+06;0.0536162;0.0536162;0.0536162;16.3658;1533.15;3.11887e+06;
206.9;12.5815;4.85421e+06;0.0518596;0.0518596;0.0518596;16.702;1533.33;3.11718e+06;
207;12.5815;4.85325e+06;-0.0121678;-0.0121678;-0.0121678;15.448;1531.28;3.1168e+06;
207.1;12.8914;4.85417e+06;-0.0437628;-0.0437628;-0.0437628;16.0983;1532.47;3.11739e+06;
207.2;12.8914;4.85521e+06;-0.0144376;-0.0144376;-0.0144376;16.4169;1533.24;3.11836e+06;
207.3;12.8914;4.85569e+06;0.116792;0.116792;0.116792;16.0026;1532.81;3.11949e+06;
207.4;12.8914;4.85595e+06;0.000275867;0.000275867;0.000275867;16.1175;1533.05;3.11808e+06;
207.5;12.8914;4.85685e+06;-0.113134;-0.113134;-0.113134;15.803;1532.89;3.12047e+06;
207.6;12.8914;4.85803e+06;-0.119429;-0.119429;-0.119429;16.4255;1534.13;3.12401e+06;
207.7;12.8914;4.8586e+06;0.046327;0.046327;0.046327;16.8571;1534.91;3.12249e+06;
207.8;12.8914;4.85886e+06;0.0875203;0.0875203;0.0875203;16.5993;1534.63;3.12249e+06;
207.9;12.8914;4.85954e+06;0.0705294;0.0705294;0.0705294;15.881;1533.84;3.12262e+06;
208;12.8914;4.86048e+06;0.0254124;0.0254124;0.0254124;17.3209;1536.15;3.12482e+06;
208.1;11.5807;4.85578e+06;0.0547937;0.0547937;0.0547937;15.7676;1532.52;3.12108e+06;
208.2;11.5807;4.85086e+06;0.0536441;0.0536441;0.0536441;16.4606;1531.96;3.11662e+06;
208.3;11.5807;4.84631e+06;0.122015;0.122015;0.122015;16.0633;1529.99;3.10767e+06;
208.4;11.5807;4.84207e+06;0.107648;0.107648;0.107648;16.395;1529.14;3.10356e+06;
208.5;11.5807;4.83748e+06;0.0246164;0.0246164;0.0246164;16.1875;1527.42;3.09433e+06;
208.6;11.5807;4.83274e+06;-0.120201;-0.120201;-0.120201;16.3542;1526.17;3.09636e+06;
208.7;11.5807;4.82833e+06;0.0929569;0.0929569;0.0929569;16.0056;1524.31;3.0877e+06;
208.8;11.5807;4.82408e+06;0.234793;0.234793;0.234793;16.7751;1524.07;3.07956e+06;
208.9;11.5807;4.81947e+06;0.206759;0.206759;0.206759;16.5401;1522.31;3.07311e+06;
209;11.5807;4.81456e+06;0.0936507;0.0936507;0.0936507;16.1017;1520.17;3.06603e+06;
209.1;11.8859;4.81129e+06;-0.0260867;-0.0260867;-0.0260867;16.6876;1519.97;3.06471e+06;
209.2;11.8859;4.80838e+06;0.0660506;0.0660506;0.0660506;16.8703;1519.32;3.06061e+06;
209.3;11.8859;4.80508e+06;0.104209;0.104209;0.104209;15.655;1516.59;3.05612e+06;
209.4;11.8859;4.80148e+06;0.0207218;0.0207218;0.0207218;16.4795;1516.62;3.05259e+06;
209.5;11.8859;4.79818e+06;0.00134884;0.00134884;0.00134884;16.0156;1514.95;3.04746e+06;
209.6;11.8859;4.79528e+06;0.0694757;0.0694757;0.0694757;16.5477;1514.79;3.04365e+06;
209.7;11.8859;4.79211e+06;0.0467141;0.0467141;0.0467141;15.8508;1512.83;3.03815e+06;
209.8;11.8859;4.78863e+06;0.0239477;0.0239477;0.0239477;16.0024;1511.96;3.03675e+06;
209.9;11.8859;4.78533e+06;-0.0493809;-0.0493809;-0.0493809;16.0701;1511.03;3.03345e+06;
210;11.8859;4.78253e+06;-0.0618238;-0.0618238;-0.0618238;15.9523;1509.99;3.02464e+06;
210.1;11.5061;4.77821e+06;-0.0402677;-0.0402677;-0.0402677;16.2005;1509;3.02235e+06;
210.2;11.5061;4.77342e+06;0.0650979;0.0650979;0.0650979;16.0542;1507.3;3.01547e+06;
210.3;11.5061;4.76868e+06;0.00700264;0.00700264;0.00700264;15.7272;1505.37;3.0088e+06;
210.4;11.5061;4.76454e+06;-0.102655;-0.102655;-0.102655;16.292;1504.88;3.00247e+06;
210.5;11.5061;4.76039e+06;-0.109197;-0.109197;-0.109197;16.1642;1503.41;3e+06;
210.6;11.5061;4.75571e+06;0.0465171;0.0465171;0.0465171;16.6457;1502.62;2.99354e+06;
210.7;11.5061;4.75095e+06;0.141302;0.141302;0.141302;15.3642;1499.35;2.98638e+06;
210.8;11.5061;4.74672e+06;0.0382343;0.0382343;0.0382343;15.0382;1497.58;2.98242e+06;
210.9;11.5061;4.74257e+06;-0.0749074;-0.0749074;-0.0749074;16.0918;1497.76;2.97713e+06;
211;11.5061;4.738e+06;-0.0602401;-0.0602401;-0.0602401;16.3361;1496.68;2.97185e+06;
211.1;12.6114;4.73783e+06;-0.031502;-0.031502;-0.031502;15.3784;1495.28;2.97026e+06;
211.2;12.6114;4.73821e+06;-0.132743;-0.132743;-0.132743;16.2303;1496.59;2.97016e+06;
211.3;12.6114;4.73867e+06;-0.178749;-0.178749;-0.178749;15.7498;1496.06;2.97138e+06;
211.4;12.6114;4.73854e+06;-0.0946902;-0.0946902;-0.0946902;15.0813;1495.08;2.97086e+06;
211.5;12.6114;4.73842e+06;-0.098973;-0.098973;-0.098973;16.4638;1496.98;2.96956e+06;
211.6;12.6114;4.73882e+06;-0.0301012;-0.0301012;-0.0301012;14.3905;1494.2;2.9744e+06;
211.7;12.6114;4.73907e+06;-0.00617221;-0.00617221;-0.00617221;15.7162;1496.14;2.96847e+06;
211.8;12.6114;4.7388e+06;-0.0493326;-0.0493326;-0.0493326;15.7965;1496.17;2.96872e+06;
211.9;12.6114;4.73868e+06;-0.109111;-0.109111;-0.109111;16.3066;1496.84;2.9698e+06;
212;12.6114;4.7391e+06;-0.0574856;-0.0574856;-0.0574856;15.7939;1496.26;2.97315e+06;
212.1;13.4804;4.74337e+06;0.0459022;0.0459022;0.0459022;15.5288;1497.2;2.97555e+06;
212.2;13.4804;4.74699e+06;0.0598218;0.0598218;0.0598218;15.3238;1498.04;2.98078e+06;
212.3;13.4804;4.75067e+06;0.0431192;0.0431192;0.0431192;16.1153;1500.29;2.98597e+06;
212.4;13.4804;4.75487e+06;0.00314105;0.00314105;0.00314105;15.3849;1500.58;2.99182e+06;
212.5;13.4804;4.75902e+06;0.0158138;0.0158138;0.0158138;15.5061;1502.04;2.99452e+06;
212.6;13.4804;4.76269e+06;-0.0541501;-0.0541501;-0.0541501;16.0724;1503.97;2.99867e+06;
212.7;13.4804;4.76649e+06;-0.133576;-0.133576;-0.133576;16.0054;1505.06;3.00708e+06;
212.8;13.4804;4.77073e+06;-0.016832;-0.016832;-0.016832;15.4265;1505.57;3.01034e+06;
212.9;13.4804;4.77481e+06;0.0288409;0.0288409;0.0288409;16.2283;1507.96;3.01526e+06;
213;13.4804;4.77828e+06;0.143747;0.143747;0.143747;16.5677;1509.52;3.02104e+06;
213.1;13.0596;4.77957e+06;0.22518;0.22518;0.22518;16.0022;1509.13;3.02215e+06;
213.2;13.0596;4.78129e+06;0.19471;0.19471;0.19471;15.7533;1509.32;3.02402e+06;
213.3;13.0596;4.78321e+06;0.0200008;0.0200008;0.0200008;15.4851;1509.54;3.02815e+06;
213.4;13.0596;4.78479e+06;0.0148495;0.0148495;0.0148495;16.2601;1511.11;3.02499e+06;
213.5;13.0596;4.78632e+06;-0.00228626;-0.00228626;-0.00228626;15.6443;1510.73;3.03079e+06;
213.6;13.0596;4.78823e+06;0.000899332;0.000899332;0.000899332;15.6744;1511.37;3.03531e+06;
213.7;13.0596;4.79021e+06;0.127517;0.127517;0.127517;16.188;1512.7;3.0355e+06;
213.8;13.0596;4.79163e+06;0.207025;0.207025;0.207025;15.6285;1512.36;3.03883e+06;
213.9;13.0596;4.79284e+06;0.0717795;0.0717795;0.0717795;16.224;1513.57;3.03646e+06;
214;13.0596;4.79469e+06;-0.0217205;-0.0217205;-0.0217205;15.7005;1513.41;3.04221e+06;
214.1;14.0754;4.80177e+06;-0.024924;-0.024924;-0.024924;15.4704;1515.28;3.04924e+06;
214.2;14.0754;4.80849e+06;-0.0193327;-0.0193327;-0.0193327;15.9729;1518.07;3.05627e+06;
214.3;14.0754;4.81494e+06;-0.0885575;-0.0885575;-0.0885575;16.0733;1520.22;3.06757e+06;
214.4;14.0754;4.82163e+06;-0.00681287;-0.00681287;-0.00681287;15.6959;1521.77;3.07506e+06;
214.5;14.0754;4.82862e+06;-0.115194;-0.115194;-0.115194;15.559;1523.76;3.08266e+06;
214.6;14.0754;4.83545e+06;-0.118046;-0.118046;-0.118046;15.9981;1526.5;3.09205e+06;
214.7;14.0754;4.84174e+06;0.0264765;0.0264765;0.0264765;16.4156;1529.04;3.10235e+06;
214.8;14.0754;4.84799e+06;0.0736058;0.0736058;0.0736058;15.6817;1529.95;3.10691e+06;
214.9;14.0754;4.85476e+06;-0.0587654;-0.0587654;-0.0587654;16.2429;1532.85;3.11556e+06;
215;14.0754;4.86133e+06;-0.0143357;-0.0143357;-0.0143357;16.1799;1534.8;3.12686e+06;
215.1;12.6022;4.86032e+06;0.148657;0.148657;0.148657;15.1933;1533.12;3.12831e+06;
215.2;12.6022;4.85939e+06;0.198679;0.198679;0.198679;16.5315;1534.7;3.12459e+06;
215.3;12.6022;4.85886e+06;0.226155;0.226155;0.226155;15.369;1532.91;3.12178e+06;
215.4;12.6022;4.8583e+06;-0.0127303;-0.0127303;-0.0127303;16.3349;1534.09;3.12191e+06;
215.5;12.6022;4.8575e+06;-0.113278;-0.113278;-0.113278;15.7922;1533.08;3.12158e+06;
215.6;12.6022;4.85689e+06;-0.0421477;-0.0421477;-0.0421477;15.7091;1532.77;3.12075e+06;
215.7;12.6022;4.8566e+06;0.0427166;0.0427166;0.0427166;16.7686;1534.17;3.11893e+06;
215.8;12.6022;4.85614e+06;0.0750494;0.0750494;0.0750494;16.0321;1533;3.12019e+06;
215.9;12.6022;4.85525e+06;-0.00792106;-0.00792106;-0.00792106;16.6404;1533.57;3.11768e+06;
216;12.6022;4.85457e+06;-0.122351;-0.122351;-0.122351;16.0228;1532.49;3.11674e+06;
216.1;13.6959;4.85951e+06;-0.0325165;-0.0325165;-0.0325165;16.7738;1535.07;3.12428e+06;
216.2;13.6959;4.86409e+06;0.0295971;0.0295971;0.0295971;16.1972;1535.69;3.12698e+06;
216.3;13.6959;4.8682e+06;0.061065;0.061065;0.061065;15.3605;1535.8;3.13553e+06;
216.4;13.6959;4.8723e+06;-0.00335742;-0.00335742;-0.00335742;15.506;1537.27;3.142e+06;
216.5;13.6959;4.87695e+06;-0.0566724;-0.0566724;-0.0566724;15.4476;1538.64;3.14348e+06;
216.6;13.6959;4.88169e+06;-0.100068;-0.100068;-0.100068;16.454;1541.52;3.14901e+06;
216.7;13.6959;4.8859e+06;-0.0801237;-0.0801237;-0.0801237;15.9227;1542.09;3.15629e+06;
216.8;13.6959;4.89008e+06;-0.126724;-0.126724;-0.126724;17.1178;1545.06;3.16082e+06;
216.9;13.6959;4.89472e+06;-0.0390463;-0.0390463;-0.0390463;16.1;1545.08;3.16861e+06;
217;13.6959;4.79907e+06;-0.0628869;-0.0628869;-0.0628869;17.0298;1547.81;30232.6;
217.1;13.4877;4.80048e+06;0.301628;0.301628;0.301628;15.9192;1547.06;30225.7;
217.2;13.4877;4.79943e+06;0.905215;0.905215;0.905215;16.7571;1548.63;30211.2;
217.3;13.4877;4.79917e+06;1.31925;1.31925;1.31925;16.9658;1549.01;30207.7;
217.4;13.4877;4.79897e+06;1.67086;1.67086;1.67086;17.1154;1549.01;30210.8;
217.5;13.4877;4.80021e+06;1.70293;1.70293;1.70293;16.1302;1547.16;30227.9;
217.6;13.4877;4.89955e+06;1.25086;1.25086;1.25086;16.0289;1546.48;3.17774e+06;
217.7;13.4877;4.79916e+06;0.780307;0.780307;0.780307;16.9612;1547.99;30227.7;
217.8;13.4877;4.79965e+06;0.996862;0.996862;0.996862;16.58;1548.6;30208.4;
217.9;13.4877;4.79941e+06;1.20478;1.20478;1.20478;16.766;1549.15;30201.4;
218;13.4877;4.90002e+06;1.11248;1.11248;1.11248;15.8428;1546.44;3.17991e+06;
218.1;14.0755;4.89708e+06;1.17142;1.17142;1.17142;15.9772;1545.61;3.1802e+06;
218.2;14.0755;4.79912e+06;1.25377;1.25377;1.25377;17.0147;1548.39;30220.9;
218.3;14.0755;4.79922e+06;1.40063;1.40063;1.40063;16.9427;1550.92;30170.2;
218.4;14.0755;4.80004e+06;1.54501;1.54501;1.54501;16.28;1549.89;30177.5;
218.5;14.0755;4.89736e+06;1.41572;1.41572;1.41572;15.9888;1545.72;3.17785e+06;
218.6;14.0755;4.88893e+06;1.21295;1.21295;1.21295;16.1063;1543.23;3.17901e+06;
218.7;14.0755;4.89697e+06;1.16372;1.16372;1.16372;15.2764;1544.61;3.17798e+06;
218.8;14.0755;4.80045e+06;1.20572;1.20572;1.20572;15.9425;1549.9;30170.9;
218.9;14.0755;4.79998e+06;1.22587;1.22587;1.22587;16.3106;1549.79;30180.4;
219;14.0755;4.89063e+06;0.99158;0.99158;0.99158;17.2582;1545.39;3.17161e+06;
219.1;14.1991;4.88041e+06;0.939286;0.939286;0.939286;15.8868;1540.25;3.17173e+06;
219.2;14.1991;4.8924e+06;0.87608;0.87608;0.87608;15.7858;1543.89;3.16924e+06;
219.3;14.1991;4.80035e+06;0.732987;0.732987;0.732987;16.0207;1550.06;30169.6;
219.4;14.1991;4.80031e+06;0.780808;0.780808;0.780808;16.0532;1549.76;30175.9;
219.5;14.1991;4.88924e+06;0.951656;0.951656;0.951656;15.9593;1543.14;3.17134e+06;
219.6;14.1991;4.87676e+06;0.980804;0.980804;0.980804;16.168;1539.49;3.17049e+06;
219.7;14.1991;4.88931e+06;0.971061;0.971061;0.971061;15.9329;1543.13;3.16818e+06;
219.8;14.1991;4.80034e+06;0.857457;0.857457;0.857457;16.0125;1549.48;30181;
219.9;14.1991;4.79968e+06;0.633057;0.633057;0.633057;16.5435;1549.81;30184.8;
220;14.1991;4.88659e+06;0.557971;0.557971;0.557971;15.9603;1542.32;3.16924e+06;
220.1;13.0106;4.8703e+06;0.564271;0.564271;0.564271;17.0121;1538.68;3.16308e+06;
220.2;13.0106;4.87948e+06;0.421286;0.421286;0.421286;16.4616;1540.83;3.15616e+06;
220.3;13.0106;4.89355e+06;0.197049;0.197049;0.197049;15.3285;1543.71;3.15391e+06;
220.4;13.0106;4.88885e+06;-0.0294682;-0.0294682;-0.0294682;16.4261;1543.77;3.14844e+06;
220.5;13.0106;4.87144e+06;-0.107129;-0.107129;-0.107129;15.4428;1536.9;3.14519e+06;
220.6;13.0106;4.86289e+06;-0.131107;-0.131107;-0.131107;17.1164;1536.55;3.14385e+06;
220.7;13.0106;4.86998e+06;0.0632217;0.0632217;0.0632217;16.1097;1537.39;3.14158e+06;
220.8;13.0106;4.87884e+06;0.0562865;0.0562865;0.0562865;15.5181;1539.37;3.13789e+06;
220.9;13.0106;4.87662e+06;-0.0788387;-0.0788387;-0.0788387;16.8702;1540.56;3.13998e+06;
221;13.0106;4.86718e+06;0.0739216;0.0739216;0.0739216;16.9335;1537.67;3.13858e+06;
221.1;12.7402;4.86206e+06;0.215724;0.215724;0.215724;15.5931;1534.19;3.13517e+06;
221.2;12.7402;4.866e+06;0.0120503;0.0120503;0.0120503;15.6917;1535.58;3.13299e+06;
221.3;12.7402;4.87041e+06;-0.0860281;-0.0860281;-0.0860281;16.0585;1537.49;3.13315e+06;
221.4;12.7402;4.86785e+06;-0.106427;-0.106427;-0.106427;15.8285;1536.37;3.13192e+06;
221.5;12.7402;4.86199e+06;-0.120527;-0.120527;-0.120527;15.9232;1534.65;3.12991e+06;
221.6;12.7402;4.86052e+06;-0.119239;-0.119239;-0.119239;15.7408;1533.93;3.12662e+06;
221.7;12.7402;4.86392e+06;-0.126641;-0.126641;-0.126641;15.9725;1535.33;3.13055e+06;
221.8;12.7402;4.86595e+06;-0.0676881;-0.0676881;-0.0676881;16.0403;1536.07;3.13006e+06;
221.9;12.7402;4.86357e+06;-0.0677978;-0.0677978;-0.0677978;15.9987;1535.26;3.12933e+06;
222;12.7402;4.86063e+06;0.0248939;0.0248939;0.0248939;17.2901;1536.14;3.12828e+06;
222.1;13.2983;4.86353e+06;0.204516;0.204516;0.204516;15.9238;1535.13;3.13033e+06;
222.2;13.2983;4.86805e+06;0.231986;0.231986;0.231986;16.0018;1536.66;3.1314e+06;
222.3;13.2983;4.87029e+06;0.0942658;0.0942658;0.0942658;16.111;1537.51;3.13712e+06;
222.4;13.2983;4.87057e+06;0.0594315;0.0594315;0.0594315;16.0661;1537.52;3.14093e+06;
222.5;13.2983;4.87238e+06;0.0196562;0.0196562;0.0196562;17.0738;1539.49;3.14245e+06;
222.6;13.2983;4.87639e+06;-0.0454024;-0.0454024;-0.0454024;15.1056;1537.99;3.14534e+06;
222.7;13.2983;4.87961e+06;-0.0694246;-0.0694246;-0.0694246;16.1165;1540.41;3.14897e+06;
222.8;13.2983;4.88096e+06;-0.108117;-0.108117;-0.108117;17.6082;1542.91;3.15191e+06;
222.9;13.2983;4.88272e+06;-0.0439452;-0.0439452;-0.0439452;16.3453;1541.69;3.15483e+06;
223;13.2983;4.88604e+06;-0.0312669;-0.0312669;-0.0312669;15.689;1541.81;3.1581e+06;
223.1;13.307;4.88921e+06;-0.0298276;-0.0298276;-0.0298276;16.0132;1543.25;3.16064e+06;
223.2;13.307;4.89107e+06;-0.114216;-0.114216;-0.114216;16.331;1544.27;3.16385e+06;
223.3;13.307;4.89293e+06;-0.0825722;-0.0825722;-0.0825722;16.1452;1544.59;3.16441e+06;
223.4;13.307;4.89599e+06;-0.132245;-0.132245;-0.132245;16.384;1545.87;3.16955e+06;
223.5;13.307;4.89944e+06;-0.118775;-0.118775;-0.118775;15.7996;1546.13;3.1735e+06;
223.6;13.307;4.79943e+06;0.0516797;0.0516797;0.0516797;16.7401;1548.08;30221.6;
223.7;13.307;4.90001e+06;0.554865;0.554865;0.554865;15.6923;1546.58;3.17708e+06;
223.8;13.307;4.80046e+06;0.873404;0.873404;0.873404;15.936;1547.18;30223.6;
223.9;13.307;4.80039e+06;1.29753;1.29753;1.29753;15.9929;1547.87;30211.1;
224;13.307;4.8002e+06;1.3599;1.3599;1.3599;16.1325;1548.01;30211.4;
