# Export CSV started at 23/07/2024 10:31
# System name: "WECS_Odgaard_3_Blade_3.ame"
# Data set name: "3"
# ame_simulation_time;Vw;Ps;A3;A4;A5;A1;A2;A6;
# Time;Wind_speed;Power_sensor;Pitch angle_1;Pitch angle_2;Pitch angle_3;Rotor_speed_sensor;Generator_speed_sensor;Torque_sensor;
# s;m/s;W;deg;deg;deg;rpm;rpm;Nm;
1408.6;12.9187;4.26703e+06;-0.195366;-0.195366;-0.195366;14.5535;1347.66;2.4072e+06;
1408.7;12.9187;4.27157e+06;-0.0971086;-0.0971086;-0.0971086;14.1947;1348.58;2.41629e+06;
1408.8;12.9187;4.27518e+06;0.142958;0.142958;0.142958;13.5732;1348.83;2.4161e+06;
1408.9;12.9187;4.27842e+06;0.0403356;0.0403356;0.0403356;13.7712;1350.11;2.42136e+06;
1409;12.9187;4.28238e+06;0.00151697;0.00151697;0.00151697;13.6337;1351.15;2.42729e+06;
1409.1;11.6073;4.28069e+06;-0.11073;-0.11073;-0.11073;14.8761;1352.38;2.42452e+06;
1409.2;11.6073;4.27847e+06;-0.0121824;-0.0121824;-0.0121824;14.2154;1350.76;2.42322e+06;
1409.3;11.6073;4.27587e+06;-0.0392058;-0.0392058;-0.0392058;14.0975;1349.79;2.41936e+06;
1409.4;11.6073;4.27395e+06;-0.00311922;-0.00311922;-0.00311922;14.2351;1349.38;2.41776e+06;
1409.5;11.6073;4.27231e+06;-0.0755218;-0.0755218;-0.0755218;14.2406;1348.88;2.41322e+06;
1409.6;11.6073;4.2702e+06;-0.128173;-0.128173;-0.128173;14.6917;1348.86;2.41279e+06;
1409.7;11.6073;4.26774e+06;-0.0565856;-0.0565856;-0.0565856;13.6667;1346.65;2.41064e+06;
1409.8;11.6073;4.26581e+06;-0.0322157;-0.0322157;-0.0322157;14.3813;1347.06;2.40705e+06;
1409.9;11.6073;4.26426e+06;-0.086554;-0.086554;-0.086554;14.3138;1346.48;2.40528e+06;
1410;11.6073;4.26222e+06;-0.150169;-0.150169;-0.150169;13.2925;1344.42;2.40357e+06;
1410.1;12.9605;4.26614e+06;-0.197013;-0.197013;-0.197013;12.8166;1344.95;2.40666e+06;
1410.2;12.9605;4.27069e+06;-0.233389;-0.233389;-0.233389;14.8605;1349.23;2.41348e+06;
1410.3;12.9605;4.27541e+06;-0.00397775;-0.00397775;-0.00397775;14.4106;1350.07;2.41682e+06;
1410.4;12.9605;4.27931e+06;0.0262245;0.0262245;0.0262245;13.4902;1350;2.419e+06;
1410.5;12.9605;4.28295e+06;-0.161277;-0.161277;-0.161277;14.6281;1352.72;2.42456e+06;
1410.6;12.9605;4.28731e+06;-0.219319;-0.219319;-0.219319;14.308;1353.63;2.42986e+06;
1410.7;12.9605;4.29203e+06;-0.131121;-0.131121;-0.131121;14.7371;1355.7;2.43646e+06;
1410.8;12.9605;4.29598e+06;0.0160121;0.0160121;0.0160121;13.9063;1355.76;2.44277e+06;
1410.9;12.9605;4.29933e+06;0.0212327;0.0212327;0.0212327;13.6626;1356.46;2.44293e+06;
1411;12.9605;4.3034e+06;-0.147664;-0.147664;-0.147664;14.7052;1359.19;2.44888e+06;
1411.1;11.436;4.30105e+06;-0.0660269;-0.0660269;-0.0660269;14.6757;1358.43;2.44742e+06;
1411.2;11.436;4.29814e+06;-0.0828799;-0.0828799;-0.0828799;14.3266;1357.04;2.44199e+06;
1411.3;11.436;4.29488e+06;-0.176721;-0.176721;-0.176721;14.429;1356.16;2.44023e+06;
1411.4;11.436;4.29224e+06;-0.238973;-0.238973;-0.238973;13.6763;1354.29;2.43855e+06;
1411.5;11.436;4.29007e+06;-0.175091;-0.175091;-0.175091;14.1575;1354.29;2.43503e+06;
1411.6;11.436;4.28732e+06;-0.045046;-0.045046;-0.045046;13.6323;1352.7;2.43278e+06;
1411.7;11.436;4.28398e+06;0.0327019;0.0327019;0.0327019;14.0611;1352.26;2.42788e+06;
1411.8;11.436;4.28113e+06;-0.0501783;-0.0501783;-0.0501783;14.614;1352.15;2.42376e+06;
1411.9;11.436;4.2789e+06;-0.122304;-0.122304;-0.122304;14.2915;1351.01;2.42243e+06;
1412;11.436;4.27619e+06;-0.036675;-0.036675;-0.036675;14.2506;1350.11;2.42073e+06;
1412.1;11.9576;4.27504e+06;0.045033;0.045033;0.045033;13.8824;1349.23;2.41799e+06;
1412.2;11.9576;4.27431e+06;0.0843617;0.0843617;0.0843617;14.7977;1350.28;2.41867e+06;
1412.3;11.9576;4.27402e+06;0.0668874;0.0668874;0.0668874;13.9675;1349.03;2.41478e+06;
1412.4;11.9576;4.27345e+06;-0.120519;-0.120519;-0.120519;14.2196;1349.2;2.41538e+06;
1412.5;11.9576;4.27249e+06;-0.116061;-0.116061;-0.116061;14.3827;1349.13;2.41673e+06;
1412.6;11.9576;4.27189e+06;-0.0584435;-0.0584435;-0.0584435;13.8576;1348.21;2.41478e+06;
1412.7;11.9576;4.27175e+06;0.0839598;0.0839598;0.0839598;13.5901;1347.79;2.41479e+06;
1412.8;11.9576;4.27104e+06;0.129726;0.129726;0.129726;14.6909;1349.11;2.41237e+06;
1412.9;11.9576;4.26981e+06;0.0636031;0.0636031;0.0636031;14.2091;1348.05;2.41163e+06;
1413;11.9576;4.26907e+06;0.0152189;0.0152189;0.0152189;15.359;1349.43;2.40987e+06;
1413.1;11.6484;4.26762e+06;-0.045082;-0.045082;-0.045082;15.2672;1348.86;2.40841e+06;
1413.2;11.6484;4.26588e+06;-0.133686;-0.133686;-0.133686;14.0059;1346.55;2.40615e+06;
1413.3;11.6484;4.26371e+06;-0.227188;-0.227188;-0.227188;14.0594;1345.95;2.40461e+06;
1413.4;11.6484;4.26196e+06;-0.219601;-0.219601;-0.219601;14.2827;1345.72;2.40433e+06;
1413.5;11.6484;4.26067e+06;-0.0651272;-0.0651272;-0.0651272;14.3327;1345.39;2.40275e+06;
1413.6;11.6484;4.25895e+06;-0.040243;-0.040243;-0.040243;14.5905;1345.22;2.39619e+06;
1413.7;11.6484;4.25673e+06;-0.132954;-0.132954;-0.132954;14.5374;1344.45;2.39726e+06;
1413.8;11.6484;4.25486e+06;-0.11286;-0.11286;-0.11286;13.9763;1343.08;2.39622e+06;
1413.9;11.6484;4.25358e+06;-0.143091;-0.143091;-0.143091;13.518;1342.04;2.39235e+06;
1414;11.6484;4.25206e+06;-0.131093;-0.131093;-0.131093;14.5658;1343.04;2.39149e+06;
1414.1;10.3372;4.24501e+06;-0.0972095;-0.0972095;-0.0972095;14.126;1340.24;2.38554e+06;
1414.2;10.3372;4.23826e+06;-0.0649655;-0.0649655;-0.0649655;13.8599;1337.77;2.37887e+06;
1414.3;10.3372;4.23211e+06;-0.0570144;-0.0570144;-0.0570144;13.3174;1335.1;2.36759e+06;
1414.4;10.3372;4.22581e+06;-0.114717;-0.114717;-0.114717;14.2531;1334.45;2.36336e+06;
1414.5;10.3372;4.21887e+06;0.0156127;0.0156127;0.0156127;13.9919;1331.92;2.356e+06;
1414.6;10.3372;4.2121e+06;0.103149;0.103149;0.103149;13.77;1329.5;2.35005e+06;
1414.7;10.3372;4.20591e+06;0.0718856;0.0718856;0.0718856;14.0698;1328;2.34198e+06;
1414.8;10.3372;4.19961e+06;-0.0280987;-0.0280987;-0.0280987;13.3568;1325.04;2.33424e+06;
1414.9;10.3372;4.19277e+06;-0.0139171;-0.0139171;-0.0139171;14.187;1324.08;2.32941e+06;
1415;10.3372;4.18606e+06;0.0491024;0.0491024;0.0491024;14.1588;1321.95;2.31977e+06;
1415.1;14.0634;4.19712e+06;0.10068;0.10068;0.10068;14.2824;1325.53;2.32706e+06;
1415.2;14.0634;4.20801e+06;-0.0282064;-0.0282064;-0.0282064;13.6163;1327.98;2.34059e+06;
1415.3;14.0634;4.21839e+06;-0.0569834;-0.0569834;-0.0569834;13.535;1331.1;2.35207e+06;
1415.4;14.0634;4.22867e+06;-0.0171479;-0.0171479;-0.0171479;13.9524;1334.88;2.36331e+06;
1415.5;14.0634;4.23945e+06;-0.013082;-0.013082;-0.013082;14.9811;1339.67;2.3755e+06;
1415.6;14.0634;4.2501e+06;0.00768755;0.00768755;0.00768755;14.0774;1341.72;2.3856e+06;
1415.7;14.0634;4.26011e+06;-0.0116728;-0.0116728;-0.0116728;14.8617;1345.93;2.39963e+06;
1415.8;14.0634;4.26993e+06;0.0342069;0.0342069;0.0342069;14.7485;1348.82;2.41069e+06;
1415.9;14.0634;4.28024e+06;0.0721912;0.0721912;0.0721912;13.9134;1350.87;2.42027e+06;
1416;14.0634;4.29055e+06;0.0332669;0.0332669;0.0332669;14.7422;1355.23;2.43296e+06;
1416.1;12.0004;4.28964e+06;0.0615296;0.0615296;0.0615296;14.4797;1354.6;2.43454e+06;
1416.2;12.0004;4.28872e+06;-0.0821456;-0.0821456;-0.0821456;14.6303;1354.52;2.43411e+06;
1416.3;12.0004;4.28849e+06;0.0155978;0.0155978;0.0155978;13.511;1352.89;2.43358e+06;
1416.4;12.0004;4.28833e+06;-0.00602458;-0.00602458;-0.00602458;14.2765;1353.91;2.43192e+06;
1416.5;12.0004;4.28763e+06;-0.0785285;-0.0785285;-0.0785285;14.0909;1353.43;2.43215e+06;
1416.6;12.0004;4.2868e+06;-0.116136;-0.116136;-0.116136;14.2381;1353.38;2.43009e+06;
1416.7;12.0004;4.28666e+06;-0.112547;-0.112547;-0.112547;14.3933;1353.55;2.43246e+06;
1416.8;12.0004;4.28656e+06;0.0700289;0.0700289;0.0700289;14.0482;1353.04;2.43e+06;
1416.9;12.0004;4.28576e+06;0.011341;0.011341;0.011341;14.5536;1353.5;2.42916e+06;
1417;12.0004;4.28489e+06;-0.10468;-0.10468;-0.10468;14.4691;1353.11;2.42911e+06;
1417.1;11.6519;4.28321e+06;-0.0619675;-0.0619675;-0.0619675;14.1076;1352.08;2.42657e+06;
1417.2;11.6519;4.28174e+06;-0.0911306;-0.0911306;-0.0911306;14.5036;1352.18;2.42597e+06;
1417.3;11.6519;4.27965e+06;-0.0909061;-0.0909061;-0.0909061;14.7304;1351.85;2.42166e+06;
1417.4;11.6519;4.2774e+06;-0.0891911;-0.0891911;-0.0891911;13.5578;1349.51;2.42307e+06;
1417.5;11.6519;4.27574e+06;-0.118824;-0.118824;-0.118824;14.0233;1349.64;2.42102e+06;
1417.6;11.6519;4.27431e+06;-0.045285;-0.045285;-0.045285;14.4957;1349.86;2.41734e+06;
1417.7;11.6519;4.2722e+06;0.0160743;0.0160743;0.0160743;14.0045;1348.52;2.41394e+06;
1417.8;11.6519;4.26986e+06;-0.0167318;-0.0167318;-0.0167318;14.82;1348.93;2.41356e+06;
1417.9;11.6519;4.26813e+06;-0.0480142;-0.0480142;-0.0480142;14.3867;1347.79;2.41001e+06;
1418;11.6519;4.26673e+06;-0.040494;-0.040494;-0.040494;15.4279;1348.81;2.41007e+06;
1418.1;14.1971;4.27744e+06;0.1328;0.1328;0.1328;14.781;1351.21;2.41923e+06;
1418.2;14.1971;4.28766e+06;0.0875132;0.0875132;0.0875132;13.0451;1351.95;2.42914e+06;
1418.3;14.1971;4.29868e+06;-0.0575389;-0.0575389;-0.0575389;13.9287;1356.62;2.442e+06;
1418.4;14.1971;4.30995e+06;-0.0817602;-0.0817602;-0.0817602;14.8786;1361.46;2.45543e+06;
1418.5;14.1971;4.32045e+06;0.0183974;0.0183974;0.0183974;14.0682;1363.59;2.46787e+06;
1418.6;14.1971;4.33053e+06;0.0533359;0.0533359;0.0533359;13.9592;1366.57;2.48007e+06;
1418.7;14.1971;4.34104e+06;0.0899346;0.0899346;0.0899346;15.1724;1371.54;2.48991e+06;
1418.8;14.1971;4.35169e+06;0.113625;0.113625;0.113625;14.1152;1373.37;2.5027e+06;
1418.9;14.1971;4.3617e+06;0.0506603;0.0506603;0.0506603;15.0481;1377.79;2.5145e+06;
1419;14.1971;4.37139e+06;0.112752;0.112752;0.112752;15.0403;1380.79;2.52587e+06;
1419.1;12.3095;4.37182e+06;0.138615;0.138615;0.138615;15.2926;1381.3;2.52975e+06;
1419.2;12.3095;4.37247e+06;0.09016;0.09016;0.09016;13.7703;1379.37;2.52747e+06;
1419.3;12.3095;4.37269e+06;-0.074849;-0.074849;-0.074849;15.284;1381.56;2.52979e+06;
1419.4;12.3095;4.37277e+06;-0.000878098;-0.000878098;-0.000878098;15.125;1381.36;2.53145e+06;
1419.5;12.3095;4.37326e+06;0.212437;0.212437;0.212437;14.5073;1380.65;2.53027e+06;
1419.6;12.3095;4.37379e+06;0.244738;0.244738;0.244738;14.0442;1380.17;2.53156e+06;
1419.7;12.3095;4.37376e+06;0.121478;0.121478;0.121478;15.4666;1382.15;2.52935e+06;
1419.8;12.3095;4.37371e+06;0.00093174;0.00093174;0.00093174;14.8697;1381.29;2.53114e+06;
1419.9;12.3095;4.37432e+06;6.72442e-05;6.72442e-05;6.72442e-05;14.8279;1381.43;2.53172e+06;
1420;12.3095;4.37511e+06;0.0209832;0.0209832;0.0209832;14.2514;1380.87;2.53287e+06;
1420.1;13.2909;4.38002e+06;0.040454;0.040454;0.040454;14.4491;1382.66;2.53609e+06;
1420.2;13.2909;4.38472e+06;0.00716382;0.00716382;0.00716382;14.8483;1384.68;2.5438e+06;
1420.3;13.2909;4.38991e+06;0.0686016;0.0686016;0.0686016;14.3713;1385.63;2.54872e+06;
1420.4;13.2909;4.39529e+06;0.0373124;0.0373124;0.0373124;14.1483;1386.99;2.55559e+06;
1420.5;13.2909;4.40002e+06;0.0603069;0.0603069;0.0603069;15.0883;1389.78;2.56021e+06;
1420.6;13.2909;4.40455e+06;0.017813;0.017813;0.017813;15.0471;1391.13;2.56491e+06;
1420.7;13.2909;4.4097e+06;0.00182403;0.00182403;0.00182403;15.1423;1392.86;2.57291e+06;
1420.8;13.2909;4.41498e+06;0.0358965;0.0358965;0.0358965;14.8946;1394.16;2.57764e+06;
1420.9;13.2909;4.41964e+06;0.0208891;0.0208891;0.0208891;15.191;1396.02;2.58306e+06;
1421;13.2909;4.42408e+06;0.0181362;0.0181362;0.0181362;15.2483;1397.48;2.58711e+06;
1421.1;13.1378;4.42838e+06;-0.0785772;-0.0785772;-0.0785772;14.2105;1397.37;2.59344e+06;
1421.2;13.1378;4.43295e+06;-0.118513;-0.118513;-0.118513;14.5019;1399.2;2.59749e+06;
1421.3;13.1378;4.437e+06;-0.170185;-0.170185;-0.170185;14.0372;1399.81;2.60616e+06;
1421.4;13.1378;4.44087e+06;-0.211351;-0.211351;-0.211351;14.3925;1401.51;2.60743e+06;
1421.5;13.1378;4.4453e+06;-0.107812;-0.107812;-0.107812;14.7078;1403.33;2.61331e+06;
1421.6;13.1378;4.44971e+06;-0.0173976;-0.0173976;-0.0173976;14.8114;1404.85;2.61764e+06;
1421.7;13.1378;4.45341e+06;0.0963754;0.0963754;0.0963754;14.9086;1406.13;2.62423e+06;
1421.8;13.1378;4.45673e+06;0.118932;0.118932;0.118932;15.3807;1407.83;2.62751e+06;
1421.9;13.1378;4.46062e+06;0.0976327;0.0976327;0.0976327;14.9506;1408.43;2.62929e+06;
1422;13.1378;4.46477e+06;0.0802565;0.0802565;0.0802565;15.1123;1409.95;2.63662e+06;
1422.1;10.6676;4.45821e+06;0.0575829;0.0575829;0.0575829;15.0584;1407.86;2.63319e+06;
1422.2;10.6676;4.45146e+06;0.0496944;0.0496944;0.0496944;14.7785;1405.37;2.62358e+06;
1422.3;10.6676;4.44532e+06;0.0193906;0.0193906;0.0193906;14.8991;1403.63;2.61702e+06;
1422.4;10.6676;4.43951e+06;-0.0380517;-0.0380517;-0.0380517;13.4533;1399.8;2.60806e+06;
1422.5;10.6676;4.43328e+06;-0.169937;-0.169937;-0.169937;16.1046;1401.57;2.60211e+06;
1422.6;10.6676;4.42678e+06;-0.0958796;-0.0958796;-0.0958796;14.9969;1398;2.59369e+06;
1422.7;10.6676;4.4208e+06;-0.0593491;-0.0593491;-0.0593491;15.3893;1396.69;2.58793e+06;
1422.8;10.6676;4.41508e+06;0.0208135;0.0208135;0.0208135;14.4515;1393.6;2.57985e+06;
1422.9;10.6676;4.40883e+06;-0.0287257;-0.0287257;-0.0287257;14.7388;1392.05;2.5741e+06;
1423;10.6676;4.40232e+06;0.0725776;0.0725776;0.0725776;14.7971;1390.11;2.56615e+06;
1423.1;12.7725;4.40473e+06;0.0798209;0.0798209;0.0798209;14.3482;1390.21;2.56371e+06;
1423.2;12.7725;4.40755e+06;-0.024453;-0.024453;-0.024453;15.1731;1392.24;2.57128e+06;
1423.3;12.7725;4.40987e+06;-0.0464403;-0.0464403;-0.0464403;13.9931;1391.31;2.57095e+06;
1423.4;12.7725;4.41193e+06;-0.143557;-0.143557;-0.143557;14.9242;1393.25;2.57517e+06;
1423.5;12.7725;4.41449e+06;-0.0232231;-0.0232231;-0.0232231;14.4049;1393.33;2.57898e+06;
1423.6;12.7725;4.4172e+06;0.107022;0.107022;0.107022;15.3092;1395.44;2.58132e+06;
1423.7;12.7725;4.41924e+06;0.181652;0.181652;0.181652;14.805;1395.36;2.58235e+06;
1423.8;12.7725;4.42088e+06;0.144625;0.144625;0.144625;15.2048;1396.43;2.58494e+06;
1423.9;12.7725;4.42308e+06;0.113124;0.113124;0.113124;15.1194;1397;2.58852e+06;
1424;12.7725;4.42568e+06;0.04016;0.04016;0.04016;14.0948;1396.37;2.5929e+06;
1424.1;11.252;4.42147e+06;-0.0126598;-0.0126598;-0.0126598;15.0687;1396.44;2.58694e+06;
1424.2;11.252;4.41694e+06;0.00954127;0.00954127;0.00954127;14.1041;1393.68;2.58299e+06;
1424.3;11.252;4.4129e+06;-0.0678162;-0.0678162;-0.0678162;14.3532;1392.77;2.5771e+06;
1424.4;11.252;4.40934e+06;-0.0429405;-0.0429405;-0.0429405;14.8358;1392.34;2.57532e+06;
1424.5;11.252;4.40523e+06;0.12684;0.12684;0.12684;14.2117;1390.19;2.56993e+06;
1424.6;11.252;4.40061e+06;0.181442;0.181442;0.181442;13.9677;1388.41;2.5637e+06;
1424.7;11.252;4.39648e+06;0.0566671;0.0566671;0.0566671;14.8288;1388.33;2.55618e+06;
1424.8;11.252;4.39299e+06;-0.216097;-0.216097;-0.216097;14.5387;1386.84;2.5506e+06;
1424.9;11.252;4.38924e+06;-0.227391;-0.227391;-0.227391;13.7775;1384.61;2.55006e+06;
1425;11.252;4.38498e+06;-0.0793138;-0.0793138;-0.0793138;14.7515;1384.65;2.54721e+06;
1425.1;11.6294;4.38247e+06;0.0571595;0.0571595;0.0571595;15.0078;1384.22;2.54277e+06;
1425.2;11.6294;4.38037e+06;0.00702673;0.00702673;0.00702673;15.1874;1383.82;2.53769e+06;
1425.3;11.6294;4.37791e+06;-0.0252713;-0.0252713;-0.0252713;15.1278;1382.97;2.53531e+06;
1425.4;11.6294;4.37502e+06;-0.0164082;-0.0164082;-0.0164082;15.3635;1382.4;2.53257e+06;
1425.5;11.6294;4.3725e+06;0.0860322;0.0860322;0.0860322;13.8055;1379.44;2.5287e+06;
1425.6;11.6294;4.37043e+06;0.0114097;0.0114097;0.0114097;15.1848;1380.72;2.52718e+06;
1425.7;11.6294;4.36801e+06;-0.0349723;-0.0349723;-0.0349723;14.5612;1379.1;2.52347e+06;
1425.8;11.6294;4.36526e+06;-0.182409;-0.182409;-0.182409;14.7313;1378.48;2.52138e+06;
1425.9;11.6294;4.36298e+06;-0.0923913;-0.0923913;-0.0923913;14.2696;1377.12;2.52007e+06;
1426;11.6294;4.3611e+06;-0.132988;-0.132988;-0.132988;15.4818;1378.24;2.51436e+06;
1426.1;13.0969;4.36554e+06;-0.0469144;-0.0469144;-0.0469144;14.1644;1377.76;2.51912e+06;
1426.2;13.0969;4.36935e+06;0.0273445;0.0273445;0.0273445;14.4963;1379.41;2.52622e+06;
1426.3;13.0969;4.37338e+06;0.133476;0.133476;0.133476;14.6091;1380.82;2.53035e+06;
1426.4;13.0969;4.37778e+06;0.0571921;0.0571921;0.0571921;14.9149;1382.62;2.53384e+06;
1426.5;13.0969;4.38192e+06;0.0081885;0.0081885;0.0081885;13.4395;1381.84;2.5393e+06;
1426.6;13.0969;4.38563e+06;-0.00363595;-0.00363595;-0.00363595;14.5174;1384.5;2.54511e+06;
1426.7;13.0969;4.38971e+06;-0.0485857;-0.0485857;-0.0485857;14.5337;1385.79;2.54937e+06;
1426.8;13.0969;4.39422e+06;0.0212448;0.0212448;0.0212448;15.0125;1387.87;2.55379e+06;
1426.9;13.0969;4.3982e+06;0.0658213;0.0658213;0.0658213;14.0719;1387.79;2.5564e+06;
1427;13.0969;4.40179e+06;-0.0476789;-0.0476789;-0.0476789;14.6051;1389.65;2.56269e+06;
1427.1;13.0535;4.40564e+06;-0.126808;-0.126808;-0.126808;14.7083;1390.99;2.56611e+06;
1427.2;13.0535;4.41001e+06;-0.102606;-0.102606;-0.102606;14.4276;1391.96;2.57285e+06;
1427.3;13.0535;4.41381e+06;0.0778974;0.0778974;0.0778974;14.9257;1393.84;2.57775e+06;
1427.4;13.0535;4.4168e+06;0.359811;0.359811;0.359811;14.9178;1394.76;2.58128e+06;
1427.5;13.0535;4.41994e+06;0.281355;0.281355;0.281355;14.9101;1395.72;2.58468e+06;
1427.6;13.0535;4.42377e+06;0.0575353;0.0575353;0.0575353;15.1069;1397.19;2.58738e+06;
1427.7;13.0535;4.42749e+06;-0.0155691;-0.0155691;-0.0155691;14.8184;1397.95;2.59387e+06;
1427.8;13.0535;4.4307e+06;-0.0448873;-0.0448873;-0.0448873;14.9774;1399.17;2.59566e+06;
1427.9;13.0535;4.43433e+06;-0.0169874;-0.0169874;-0.0169874;15.0332;1400.37;2.60104e+06;
1428;13.0535;4.43833e+06;0.0401753;0.0401753;0.0401753;14.8557;1401.37;2.60519e+06;
1428.1;11.3154;4.43436e+06;0.101862;0.101862;0.101862;15.1659;1400.59;2.60243e+06;
1428.2;11.3154;4.42989e+06;0.0955124;0.0955124;0.0955124;15.0571;1399.04;2.59516e+06;
1428.3;11.3154;4.42586e+06;-0.0292658;-0.0292658;-0.0292658;14.9722;1397.67;2.59135e+06;
1428.4;11.3154;4.4225e+06;-0.12953;-0.12953;-0.12953;13.9146;1395.15;2.58723e+06;
1428.5;11.3154;4.41888e+06;-0.136724;-0.136724;-0.136724;14.08;1394.25;2.58359e+06;
1428.6;11.3154;4.41472e+06;-0.114598;-0.114598;-0.114598;14.4312;1393.45;2.57942e+06;
1428.7;11.3154;4.41087e+06;-0.0338428;-0.0338428;-0.0338428;15.0971;1393.18;2.57229e+06;
1428.8;11.3154;4.40749e+06;-0.00536721;-0.00536721;-0.00536721;14.7405;1391.63;2.5708e+06;
1428.9;11.3154;4.4038e+06;-0.0137449;-0.0137449;-0.0137449;14.4197;1390.04;2.56579e+06;
1429;11.3154;4.39959e+06;0.00331803;0.00331803;0.00331803;14.6965;1389.11;2.56286e+06;
1429.1;12.3186;4.39982e+06;-0.00713027;-0.00713027;-0.00713027;14.763;1389.27;2.56347e+06;
1429.2;12.3186;4.40057e+06;0.0206374;0.0206374;0.0206374;14.893;1389.68;2.5614e+06;
1429.3;12.3186;4.40099e+06;-0.00676176;-0.00676176;-0.00676176;14.2716;1388.95;2.5625e+06;
1429.4;12.3186;4.40094e+06;-0.048217;-0.048217;-0.048217;14.8877;1389.79;2.56436e+06;
1429.5;12.3186;4.40113e+06;0.0272757;0.0272757;0.0272757;15.4157;1390.59;2.56334e+06;
1429.6;12.3186;4.40179e+06;0.0918853;0.0918853;0.0918853;15.1099;1390.37;2.56244e+06;
1429.7;12.3186;4.40213e+06;0.126743;0.126743;0.126743;14.363;1389.43;2.56493e+06;
1429.8;12.3186;4.40187e+06;0.07784;0.07784;0.07784;13.8014;1388.56;2.56238e+06;
1429.9;12.3186;4.40203e+06;-0.00743855;-0.00743855;-0.00743855;13.6681;1388.42;2.56523e+06;
1430;12.3186;4.40273e+06;0.0916947;0.0916947;0.0916947;14.6702;1390.04;2.56504e+06;
1430.1;11.7915;4.40079e+06;0.158742;0.158742;0.158742;15.4387;1390.52;2.56252e+06;
1430.2;11.7915;4.39827e+06;0.129102;0.129102;0.129102;14.4029;1388.29;2.55949e+06;
1430.3;11.7915;4.39614e+06;0.039922;0.039922;0.039922;14.2218;1387.37;2.55936e+06;
1430.4;11.7915;4.39461e+06;0.0469946;0.0469946;0.0469946;13.6641;1386.11;2.55696e+06;
1430.5;11.7915;4.39284e+06;0.0390238;0.0390238;0.0390238;14.5838;1386.85;2.55303e+06;
1430.6;11.7915;4.39052e+06;0.00128264;0.00128264;0.00128264;15.27;1387.09;2.55184e+06;
1430.7;11.7915;4.3885e+06;-0.0803609;-0.0803609;-0.0803609;13.9881;1384.66;2.54869e+06;
1430.8;11.7915;4.38714e+06;-0.0725734;-0.0725734;-0.0725734;15.296;1386.08;2.54833e+06;
1430.9;11.7915;4.38542e+06;0.113325;0.113325;0.113325;14.2439;1384.07;2.54503e+06;
1431;11.7915;4.38302e+06;0.135635;0.135635;0.135635;14.3546;1383.48;2.54258e+06;
1431.1;12.149;4.38237e+06;0.0915126;0.0915126;0.0915126;14.2488;1383.12;2.54125e+06;
1431.2;12.149;4.3824e+06;-0.058128;-0.058128;-0.058128;15.232;1384.51;2.5389e+06;
1431.3;12.149;4.3824e+06;-0.117069;-0.117069;-0.117069;14.5013;1383.48;2.54011e+06;
1431.4;12.149;4.38179e+06;-0.0985486;-0.0985486;-0.0985486;14.128;1382.77;2.53887e+06;
1431.5;12.149;4.38135e+06;0.00423213;0.00423213;0.00423213;13.7704;1382.13;2.54135e+06;
1431.6;12.149;4.38136e+06;0.0915326;0.0915326;0.0915326;13.5946;1381.89;2.53932e+06;
1431.7;12.149;4.38115e+06;0.0376679;0.0376679;0.0376679;14.3312;1382.86;2.53879e+06;
1431.8;12.149;4.38045e+06;-0.0853312;-0.0853312;-0.0853312;14.7973;1383.29;2.53759e+06;
1431.9;12.149;4.38004e+06;-0.0839555;-0.0839555;-0.0839555;14.5026;1382.75;2.53898e+06;
1432;12.149;4.38015e+06;-0.0268921;-0.0268921;-0.0268921;14.9039;1383.35;2.53713e+06;
1432.1;12.6002;4.38211e+06;-0.013267;-0.013267;-0.013267;14.0689;1382.79;2.53952e+06;
1432.2;12.6002;4.38349e+06;-0.107188;-0.107188;-0.107188;14.1146;1383.28;2.54026e+06;
1432.3;12.6002;4.3852e+06;-0.186169;-0.186169;-0.186169;14.5633;1384.44;2.54272e+06;
1432.4;12.6002;4.38748e+06;-0.132554;-0.132554;-0.132554;14.4757;1385.03;2.54577e+06;
1432.5;12.6002;4.38948e+06;-0.0341045;-0.0341045;-0.0341045;14.4383;1385.6;2.54934e+06;
1432.6;12.6002;4.39076e+06;0.0466708;0.0466708;0.0466708;14.5559;1386.16;2.55189e+06;
1432.7;12.6002;4.39211e+06;0.0176905;0.0176905;0.0176905;14.4743;1386.46;2.55105e+06;
1432.8;12.6002;4.39418e+06;-0.0708094;-0.0708094;-0.0708094;15.2109;1388.14;2.55749e+06;
1432.9;12.6002;4.39602e+06;0.0596314;0.0596314;0.0596314;14.1721;1387.26;2.55589e+06;
1433;12.6002;4.39724e+06;-0.000830477;-0.000830477;-0.000830477;15.0112;1388.81;2.56007e+06;
1433.1;12.8972;4.39999e+06;0.0574437;0.0574437;0.0574437;14.7597;1389.31;2.56058e+06;
1433.2;12.8972;4.40329e+06;0.10387;0.10387;0.10387;15.222;1390.98;2.5672e+06;
1433.3;12.8972;4.40629e+06;0.195396;0.195396;0.195396;15.0456;1391.67;2.56823e+06;
1433.4;12.8972;4.4086e+06;0.256558;0.256558;0.256558;14.1623;1391.15;2.57145e+06;
1433.5;12.8972;4.41105e+06;0.123363;0.123363;0.123363;14.5955;1392.52;2.57314e+06;
1433.6;12.8972;4.41433e+06;-0.03479;-0.03479;-0.03479;14.47;1393.36;2.57745e+06;
