# Export CSV started at 23/07/2024 10:31
# System name: "WECS_Odgaard_3_Blade_3.ame"
# Data set name: "4"
# ame_simulation_time;Vw;Ps;A3;A4;A5;A1;A2;A6;
# Time;Wind_speed;Power_sensor;Pitch angle_1;Pitch angle_2;Pitch angle_3;Rotor_speed_sensor;Generator_speed_sensor;Torque_sensor;
# s;m/s;W;deg;deg;deg;rpm;rpm;Nm;
183.2;9.25786;1.01679e+06;-0.131702;-0.131702;-0.131702;3.48029;321.131;135714;
183.3;9.25786;1.035e+06;-0.0095045;-0.0095045;-0.0095045;3.78097;327.217;141125;
183.4;9.25786;1.05207e+06;0.162591;0.162591;0.162591;2.98221;331.407;145556;
183.5;9.25786;1.06874e+06;0.0429334;0.0429334;0.0429334;3.21887;336.925;149849;
183.6;9.25786;1.08546e+06;-0.173708;-0.173708;-0.173708;3.44963;342.448;154378;
183.7;9.25786;1.10177e+06;-0.114462;-0.114462;-0.114462;3.41465;347.475;159949;
183.8;9.25786;1.11716e+06;-0.0332636;-0.0332636;-0.0332636;3.15439;351.896;164238;
183.9;9.25786;1.13217e+06;0.0315984;0.0315984;0.0315984;4.69324;358.717;168713;
184;9.25786;1.14687e+06;0.0307528;0.0307528;0.0307528;4.50178;363.024;172886;
184.1;7.72808;1.14892e+06;-0.15683;-0.15683;-0.15683;4.26641;363.348;174105;
184.2;7.72808;1.1508e+06;-0.140222;-0.140222;-0.140222;4.39732;364.114;175044;
184.3;7.72808;1.15265e+06;-0.0664747;-0.0664747;-0.0664747;3.68313;363.69;175230;
184.4;7.72808;1.15484e+06;-0.120469;-0.120469;-0.120469;3.27191;363.797;176374;
184.5;7.72808;1.15692e+06;-0.0610182;-0.0610182;-0.0610182;3.20866;364.358;177280;
184.6;7.72808;1.15844e+06;0.0793713;0.0793713;0.0793713;4.01292;365.955;177746;
184.7;7.72808;1.15993e+06;0.0736796;0.0736796;0.0736796;3.07116;365.098;177664;
184.8;7.72808;1.16194e+06;-0.0961949;-0.0961949;-0.0961949;4.46432;367.675;178298;
184.9;7.72808;1.16398e+06;-0.161889;-0.161889;-0.161889;4.03018;367.703;178870;
185;7.72808;1.16554e+06;-0.0873892;-0.0873892;-0.0873892;3.54337;367.506;179336;
185.1;7.01616;1.16274e+06;-0.00542388;-0.00542388;-0.00542388;4.06727;367.374;178624;
185.2;7.01616;1.16047e+06;-0.0472059;-0.0472059;-0.0472059;3.63225;366.058;178789;
185.3;7.01616;1.15812e+06;0.0730931;0.0730931;0.0730931;3.38515;364.984;177817;
185.4;7.01616;1.15525e+06;0.0555578;0.0555578;0.0555578;4.51015;365.666;176485;
185.5;7.01616;1.15248e+06;0.0213649;0.0213649;0.0213649;3.61519;363.55;175473;
185.6;7.01616;1.15034e+06;-0.081223;-0.081223;-0.081223;4.15837;363.644;175380;
185.7;7.01616;1.14818e+06;0.0458834;0.0458834;0.0458834;4.54875;363.521;174257;
185.8;7.01616;1.14545e+06;0.180918;0.180918;0.180918;4.76736;362.977;174245;
185.9;7.01616;1.1426e+06;0.18303;0.18303;0.18303;3.98134;360.989;173536;
186;7.01616;1.14035e+06;0.0557811;0.0557811;0.0557811;4.96369;361.664;171659;
186.1;6.77223;1.13702e+06;0.018773;0.018773;0.018773;3.78304;358.979;170859;
186.2;6.77223;1.13327e+06;-0.026126;-0.026126;-0.026126;4.27908;358.508;170166;
186.3;6.77223;1.12939e+06;0.0322487;0.0322487;0.0322487;4.47607;357.575;168611;
186.4;6.77223;1.12601e+06;0.0279082;0.0279082;0.0279082;4.55375;356.631;167793;
186.5;6.77223;1.12287e+06;0.0819511;0.0819511;0.0819511;3.23502;353.812;167424;
186.6;6.77223;1.11927e+06;0.0852534;0.0852534;0.0852534;4.03706;353.814;165977;
186.7;6.77223;1.11548e+06;0.0321898;0.0321898;0.0321898;4.23137;352.904;164687;
186.8;6.77223;1.11221e+06;-0.0654067;-0.0654067;-0.0654067;4.15593;351.781;163834;
186.9;6.77223;1.10932e+06;-0.00897906;-0.00897906;-0.00897906;3.83076;350.429;162737;
187;6.77223;1.10603e+06;0.0351238;0.0351238;0.0351238;3.51535;348.967;162462;
187.1;7.46156;1.10648e+06;-0.0137432;-0.0137432;-0.0137432;3.87736;349.603;161902;
187.2;7.46156;1.10733e+06;-0.102361;-0.102361;-0.102361;3.62895;349.52;162128;
187.3;7.46156;1.10867e+06;-0.169789;-0.169789;-0.169789;4.00454;350.463;162921;
187.4;7.46156;1.10963e+06;0.00778811;0.00778811;0.00778811;3.32172;349.808;163079;
187.5;7.46156;1.11002e+06;0.0324638;0.0324638;0.0324638;4.57435;351.679;162905;
187.6;7.46156;1.11061e+06;0.0253385;0.0253385;0.0253385;3.4317;350.265;162888;
187.7;7.46156;1.11174e+06;-0.0529712;-0.0529712;-0.0529712;3.33442;350.482;163200;
187.8;7.46156;1.11271e+06;-0.03127;-0.03127;-0.03127;3.07409;350.42;163806;
187.9;7.46156;1.11315e+06;-0.0210193;-0.0210193;-0.0210193;4.34281;352.328;163767;
188;7.46156;1.11367e+06;-0.0424882;-0.0424882;-0.0424882;3.97508;351.976;163663;
188.1;6.95792;1.11174e+06;-0.12727;-0.12727;-0.12727;3.23312;350.342;163493;
188.2;6.95792;1.10984e+06;-0.185332;-0.185332;-0.185332;4.20007;351.107;162624;
188.3;6.95792;1.10743e+06;-0.108285;-0.108285;-0.108285;3.98581;350.055;162203;
188.4;6.95792;1.10499e+06;-0.0478436;-0.0478436;-0.0478436;3.98384;349.293;161532;
188.5;6.95792;1.10308e+06;-0.0258927;-0.0258927;-0.0258927;4.55831;349.503;161496;
188.6;6.95792;1.10115e+06;0.139138;0.139138;0.139138;3.6214;347.593;161039;
188.7;6.95792;1.09865e+06;0.206842;0.206842;0.206842;4.16953;347.582;159798;
188.8;6.95792;1.09606e+06;0.103693;0.103693;0.103693;3.89251;346.388;158548;
188.9;6.95792;1.09408e+06;-0.0176021;-0.0176021;-0.0176021;2.94754;344.45;158211;
189;6.95792;1.09241e+06;-0.0911011;-0.0911011;-0.0911011;3.72742;345.024;157541;
189.1;6.61955;1.08854e+06;-0.131373;-0.131373;-0.131373;4.09795;344.342;156541;
189.2;6.61955;1.0845e+06;-0.120183;-0.120183;-0.120183;3.52418;342.279;155689;
189.3;6.61955;1.08081e+06;-0.109168;-0.109168;-0.109168;4.20462;342.084;154548;
189.4;6.61955;1.07748e+06;-0.0813979;-0.0813979;-0.0813979;3.30972;339.798;154131;
189.5;6.61955;1.07379e+06;0.135852;0.135852;0.135852;3.42268;338.808;153151;
189.6;6.61955;1.0697e+06;0.138952;0.138952;0.138952;3.55894;337.726;151462;
189.7;6.61955;1.06598e+06;-0.0830235;-0.0830235;-0.0830235;3.1571;336.007;150502;
189.8;6.61955;1.06281e+06;-0.165486;-0.165486;-0.165486;3.0009;334.803;149603;
189.9;6.61955;1.05952e+06;-0.0961013;-0.0961013;-0.0961013;3.38916;334.322;148530;
190;6.61955;1.05582e+06;0.013696;0.013696;0.013696;3.86808;333.841;147832;
190.1;7.24462;1.05581e+06;0.0429974;0.0429974;0.0429974;3.98977;334.001;147479;
190.2;7.24462;1.05619e+06;0.0412294;0.0412294;0.0412294;3.24964;333.084;147357;
190.3;7.24462;1.05658e+06;0.0354406;0.0354406;0.0354406;3.68343;333.813;147778;
190.4;7.24462;1.05654e+06;0.0667902;0.0667902;0.0667902;3.0808;332.959;147655;
190.5;7.24462;1.05644e+06;0.0661375;0.0661375;0.0661375;4.46422;334.861;147518;
190.6;7.24462;1.05671e+06;0.0417041;0.0417041;0.0417041;3.5846;333.715;147885;
190.7;7.24462;1.05714e+06;-0.0405848;-0.0405848;-0.0405848;3.67223;333.973;148067;
190.8;7.24462;1.05728e+06;0.0260597;0.0260597;0.0260597;3.54932;333.843;148098;
190.9;7.24462;1.05718e+06;0.0389746;0.0389746;0.0389746;4.15878;334.663;148368;
191;7.24462;1.05729e+06;0.157085;0.157085;0.157085;3.17036;333.314;147572;
191.1;7.65548;1.06034e+06;0.0714361;0.0714361;0.0714361;4.56399;336.211;148100;
191.2;7.65548;1.06316e+06;0.0953853;0.0953853;0.0953853;3.29531;335.314;149902;
191.3;7.65548;1.06563e+06;0.0832728;0.0832728;0.0832728;3.61356;336.525;149879;
191.4;7.65548;1.06837e+06;-0.0693196;-0.0693196;-0.0693196;3.98101;337.891;151288;
191.5;7.65548;1.07141e+06;-0.078833;-0.078833;-0.078833;2.9896;337.452;151441;
191.6;7.65548;1.07432e+06;-0.0659466;-0.0659466;-0.0659466;3.52512;339.107;152541;
191.7;7.65548;1.07674e+06;0.116065;0.116065;0.116065;4.39193;341.07;152646;
191.8;7.65548;1.07906e+06;0.159484;0.159484;0.159484;3.29698;340.261;153952;
191.9;7.65548;1.08169e+06;0.0459936;0.0459936;0.0459936;3.40245;341.227;154534;
192;7.65548;1.08438e+06;-0.0884974;-0.0884974;-0.0884974;1.89455;339.954;155481;
192.1;4.74896;1.07317e+06;-0.168172;-0.168172;-0.168172;3.9773;339.411;152964;
192.2;4.74896;1.06201e+06;0.00727584;0.00727584;0.00727584;2.62695;334.046;150334;
192.3;4.74896;1.05115e+06;0.075529;0.075529;0.075529;2.55874;330.573;147224;
192.4;4.74896;1.04047e+06;0.0137572;0.0137572;0.0137572;3.44062;328.488;143523;
192.5;4.74896;1.0296e+06;0.00252922;0.00252922;0.00252922;3.32627;324.946;140753;
192.6;4.74896;1.01862e+06;-0.0315703;-0.0315703;-0.0315703;3.42101;321.662;138095;
192.7;4.74896;1.00794e+06;-0.102115;-0.102115;-0.102115;3.01835;317.775;134854;
192.8;4.74896;997532;-0.123168;-0.123168;-0.123168;3.22398;314.827;131790;
192.9;4.74896;987024;-0.123152;-0.123152;-0.123152;3.24524;311.589;129743;
193;4.74896;976320;0.0525874;0.0525874;0.0525874;3.485;308.594;126460;
193.1;6.75525;974576;0.0637723;0.0637723;0.0637723;3.54433;308.114;125368;
193.2;6.75525;973126;-0.0125138;-0.0125138;-0.0125138;3.14081;307.099;124870;
193.3;6.75525;971774;-0.144548;-0.144548;-0.144548;2.99313;306.472;125151;
193.4;6.75525;970267;-0.199654;-0.199654;-0.199654;2.70723;305.603;124495;
193.5;6.75525;968749;-0.169222;-0.169222;-0.169222;2.99766;305.536;124200;
193.6;6.75525;967433;-0.109407;-0.109407;-0.109407;3.21881;305.437;123784;
193.7;6.75525;966158;0.0110272;0.0110272;0.0110272;3.82629;305.891;123748;
193.8;6.75525;964659;0.0412209;0.0412209;0.0412209;3.36624;304.781;123360;
193.9;6.75525;963007;0.0358578;0.0358578;0.0358578;3.54885;304.522;123228;
194;6.75525;961454;0.0918479;0.0918479;0.0918479;4.18427;304.928;122471;
194.1;5.63603;954357;0.132593;0.132593;0.132593;3.36846;301.591;120926;
194.2;5.63603;947292;0.0583236;0.0583236;0.0583236;2.9209;298.767;118935;
194.3;5.63603;940103;0.0419322;0.0419322;0.0419322;2.95242;296.574;117221;
194.4;5.63603;932984;0.0559211;0.0559211;0.0559211;2.40202;293.589;115949;
194.5;5.63603;926155;-0.00222972;-0.00222972;-0.00222972;3.2307;292.625;113721;
194.6;5.63603;919516;-0.119873;-0.119873;-0.119873;3.29447;290.65;111928;
194.7;5.63603;912776;-0.0510381;-0.0510381;-0.0510381;3.18808;288.404;110499;
194.8;5.63603;905921;0.00498548;0.00498548;0.00498548;3.56016;286.792;108927;
194.9;5.63603;899261;0.011734;0.011734;0.011734;2.32066;282.985;107231;
195;5.63603;892874;0.0241223;0.0241223;0.0241223;2.84309;281.73;105764;
195.1;6.36708;890245;0.0257347;0.0257347;0.0257347;2.97713;281.093;104876;
195.2;6.36708;887434;-0.0109012;-0.0109012;-0.0109012;2.72257;279.862;103983;
195.3;6.36708;884767;-0.0431999;-0.0431999;-0.0431999;2.18369;278.278;103644;
195.4;6.36708;882367;-0.0656489;-0.0656489;-0.0656489;3.10563;278.822;103187;
195.5;6.36708;879983;0.0206943;0.0206943;0.0206943;3.30642;278.362;102390;
195.6;6.36708;877368;0.0389358;0.0389358;0.0389358;3.04449;277.182;102475;
195.7;6.36708;874709;0.0502692;0.0502692;0.0502692;3.12453;276.466;101449;
195.8;6.36708;872287;0.0350315;0.0350315;0.0350315;3.62077;276.407;100730;
195.9;6.36708;870019;0.0825133;0.0825133;0.0825133;2.5088;274.146;100563;
196;6.36708;867626;0.00684721;0.00684721;0.00684721;3.31714;274.533;99354.2;
196.1;5.27262;859628;-0.0151552;-0.0151552;-0.0151552;3.17192;271.852;98305.4;
196.2;5.27262;851792;-0.00179713;-0.00179713;-0.00179713;1.84324;267.555;96437.4;
196.3;5.27262;844261;-0.0341253;-0.0341253;-0.0341253;2.65986;266.356;94491.6;
196.4;5.27262;836802;-0.0243266;-0.0243266;-0.0243266;2.37101;263.632;92717.1;
196.5;5.27262;829175;0.0390747;0.0390747;0.0390747;2.0634;260.828;91361.3;
196.6;5.27262;821530;0.0870471;0.0870471;0.0870471;3.40893;260.333;89576.8;
196.7;5.27262;814157;0.0733773;0.0733773;0.0733773;2.51528;256.789;88297.3;
196.8;5.27262;807007;0.0108883;0.0108883;0.0108883;3.33335;255.711;86339;
196.9;5.27262;799795;-0.0142566;-0.0142566;-0.0142566;2.79161;252.709;85110.1;
197;5.27262;792466;-0.0176206;-0.0176206;-0.0176206;2.99641;250.715;83685.3;
197.1;8.41898;809383;0.0164438;0.0164438;0.0164438;1.78092;254.245;85824.8;
197.2;8.41898;826045;-0.12583;-0.12583;-0.12583;2.27677;260.122;89528.4;
197.3;8.41898;842211;-0.125573;-0.125573;-0.125573;2.96439;266.114;93026.7;
197.4;8.41898;857361;-0.00590062;-0.00590062;-0.00590062;3.1207;271.045;96602.7;
197.5;8.41898;871699;0.0314577;0.0314577;0.0314577;3.36976;275.853;99801.3;
197.6;8.41898;885797;-0.00230581;-0.00230581;-0.00230581;3.06406;279.81;103049;
197.7;8.41898;899607;0.00848958;0.00848958;0.00848958;2.92302;283.909;106543;
197.8;8.41898;912785;-0.0118695;-0.0118695;-0.0118695;2.30655;287.146;109519;
197.9;8.41898;925478;-0.0608219;-0.0608219;-0.0608219;3.56151;292.85;112640;
198;8.41898;937916;-0.0969071;-0.0969071;-0.0969071;2.81911;295.679;115949;
198.1;6.78474;937290;-0.110761;-0.110761;-0.110761;2.80193;295.478;116071;
198.2;6.78474;936645;-0.105921;-0.105921;-0.105921;3.34193;296.033;115907;
198.3;6.78474;935766;-0.0679972;-0.0679972;-0.0679972;2.94917;295.209;115949;
198.4;6.78474;934870;-0.0659959;-0.0659959;-0.0659959;2.89727;294.857;115857;
198.5;6.78474;934243;-0.0997643;-0.0997643;-0.0997643;3.50805;295.517;115415;
198.6;6.78474;933697;-0.0824326;-0.0824326;-0.0824326;2.30905;293.671;115673;
198.7;6.78474;932951;-0.0631964;-0.0631964;-0.0631964;3.19018;294.671;115294;
198.8;6.78474;932043;-0.0171234;-0.0171234;-0.0171234;2.20359;293.007;115157;
198.9;6.78474;931281;-0.0402802;-0.0402802;-0.0402802;4.50039;295.984;115259;
199;6.78474;930616;0.154229;0.154229;0.154229;2.68072;293.232;114750;
199.1;6.27508;926842;0.144093;0.144093;0.144093;3.59836;293.348;114033;
199.2;6.27508;922938;0.0447934;0.0447934;0.0447934;3.24613;291.64;112833;
199.3;6.27508;919168;-0.00507802;-0.00507802;-0.00507802;3.36614;290.634;112297;
199.4;6.27508;915653;0.0307209;0.0307209;0.0307209;3.4924;289.718;110705;
199.5;6.27508;912244;0.0522859;0.0522859;0.0522859;2.28929;286.975;109983;
199.6;6.27508;908723;-0.0912806;-0.0912806;-0.0912806;2.62341;286.347;108744;
199.7;6.27508;905262;-0.213815;-0.213815;-0.213815;2.60207;285.24;108314;
199.8;6.27508;902007;-0.121908;-0.121908;-0.121908;2.58562;284.204;107628;
199.9;6.27508;898916;-0.118198;-0.118198;-0.118198;3.8412;285.001;106769;
200;6.27508;895730;-0.0197405;-0.0197405;-0.0197405;2.79693;282.548;106571;
200.1;5.31464;887645;0.0533025;0.0533025;0.0533025;3.05355;280.401;104594;
200.2;5.31464;879674;0.021367;0.021367;0.021367;3.50444;278.552;102750;
200.3;5.31464;872017;-0.0295828;-0.0295828;-0.0295828;3.48326;276.141;101026;
200.4;5.31464;864470;-0.0260308;-0.0260308;-0.0260308;3.56745;273.912;99125.9;
200.5;5.31464;856785;0.0814241;0.0814241;0.0814241;3.2234;271.04;97596.5;
200.6;5.31464;849007;0.18822;0.18822;0.18822;2.16087;267.133;95789.7;
200.7;5.31464;841477;0.0541775;0.0541775;0.0541775;3.26839;266.34;93802.5;
200.8;5.31464;834258;-0.0836102;-0.0836102;-0.0836102;2.78487;263.419;92004.4;
200.9;5.31464;827031;-0.0819099;-0.0819099;-0.0819099;3.05679;261.552;90836.6;
201;5.31464;819622;0.0759177;0.0759177;0.0759177;3.57518;259.972;89204;
201.1;8.37015;834688;0.178499;0.178499;0.178499;3.19489;264.095;91656.9;
201.2;8.37015;849462;0.0204201;0.0204201;0.0204201;2.79756;268.136;94394.8;
201.3;8.37015;864141;-0.131992;-0.131992;-0.131992;2.50181;272.289;98122.3;
201.4;8.37015;878145;-0.0899358;-0.0899358;-0.0899358;3.4406;277.958;101158;
201.5;8.37015;891489;-0.084552;-0.084552;-0.084552;1.76057;279.757;104514;
201.6;8.37015;904618;-0.0457274;-0.0457274;-0.0457274;3.5336;286.322;107872;
201.7;8.37015;917269;0.0777527;0.0777527;0.0777527;2.90502;289.379;110563;
201.8;8.37015;929351;0.0585836;0.0585836;0.0585836;3.0869;293.392;113557;
201.9;8.37015;940954;0.000211576;0.000211576;0.000211576;3.55544;297.656;116442;
202;8.37015;952386;-0.0663103;-0.0663103;-0.0663103;3.22412;300.748;119750;
202.1;6.58302;950232;-0.0077793;-0.0077793;-0.0077793;2.58545;299.202;119324;
202.2;6.58302;948109;-0.0970027;-0.0970027;-0.0970027;2.34053;298.2;118691;
202.3;6.58302;945849;-0.043526;-0.043526;-0.043526;3.94235;299.738;118733;
202.4;6.58302;943446;0.153234;0.153234;0.153234;2.92071;297.56;117857;
202.5;6.58302;941248;0.0862074;0.0862074;0.0862074;3.01562;297.009;116936;
202.6;6.58302;939259;-0.0316831;-0.0316831;-0.0316831;1.95246;294.904;117022;
202.7;6.58302;937152;0.0251495;0.0251495;0.0251495;2.65379;295.23;116320;
202.8;6.58302;934906;-0.014982;-0.014982;-0.014982;2.84534;294.798;115395;
202.9;6.58302;932881;-0.114261;-0.114261;-0.114261;3.28404;294.782;115111;
203;6.58302;931136;-0.121796;-0.121796;-0.121796;3.57372;294.645;114646;
203.1;7.53117;935885;-0.0290626;-0.0290626;-0.0290626;3.24777;295.657;116132;
203.2;7.53117;940148;0.0467691;0.0467691;0.0467691;3.47638;297.303;116794;
203.3;7.53117;944228;0.0915931;0.0915931;0.0915931;3.18156;298.159;117716;
203.4;7.53117;948430;0.0469262;0.0469262;0.0469262;3.28826;299.615;118798;
203.5;7.53117;952698;0.010917;0.010917;0.010917;2.89462;300.393;119740;
203.6;7.53117;956729;0.0157808;0.0157808;0.0157808;3.20351;302.079;120800;
203.7;7.53117;960497;0.0716407;0.0716407;0.0716407;3.78253;304.061;122156;
203.8;7.53117;964220;0.0799072;0.0799072;0.0799072;2.85452;303.92;122505;
203.9;7.53117;968193;-0.0862725;-0.0862725;-0.0862725;3.11091;305.515;123470;
204;7.53117;972141;-0.0733837;-0.0733837;-0.0733837;3.58439;307.407;125083;
204.1;6.8982;971331;0.0787007;0.0787007;0.0787007;2.81528;306.084;124979;
204.2;6.8982;970450;0.043295;0.043295;0.043295;2.28493;305.067;124795;
204.3;6.8982;969856;-0.0306635;-0.0306635;-0.0306635;2.53476;305.232;123772;
204.4;6.8982;969459;-0.0810227;-0.0810227;-0.0810227;3.31621;306.203;124360;
204.5;6.8982;968886;-0.056685;-0.056685;-0.056685;3.11428;305.742;124280;
204.6;6.8982;968107;-0.013879;-0.013879;-0.013879;3.49485;306.031;124338;
204.7;6.8982;967433;0.00253341;0.00253341;0.00253341;3.36314;305.637;123782;
204.8;6.8982;966985;0.0135967;0.0135967;0.0135967;3.01581;305.013;123985;
204.9;6.8982;966434;0.0642794;0.0642794;0.0642794;3.1535;305.034;123659;
205;6.8982;965664;0.0584871;0.0584871;0.0584871;4.56612;306.771;123504;
205.1;6.70898;963690;0.125726;0.125726;0.125726;3.22663;304.284;123098;
205.2;6.70898;961970;0.0341143;0.0341143;0.0341143;3.32109;303.881;122626;
205.3;6.70898;960424;0.0602983;0.0602983;0.0602983;3.65442;303.868;122333;
205.4;6.70898;958636;0.104762;0.104762;0.104762;3.42224;302.986;121409;
205.5;6.70898;956758;0.0703399;0.0703399;0.0703399;3.2901;302.217;121677;
205.6;6.70898;955026;0.115016;0.115016;0.115016;1.97934;299.843;120949;
205.7;6.70898;953497;0.150064;0.150064;0.150064;2.66662;300.33;120671;
205.8;6.70898;951856;0.18215;0.18215;0.18215;2.46248;299.535;120175;
205.9;6.70898;950072;0.068392;0.068392;0.068392;4.23599;301.461;119687;
206;6.70898;948350;0.110258;0.110258;0.110258;3.13862;299.389;119033;
206.1;6.58152;946105;0.100048;0.100048;0.100048;3.10848;298.65;119073;
206.2;6.58152;943930;0.162728;0.162728;0.162728;3.03367;297.87;118123;
206.3;6.58152;941590;0.0897399;0.0897399;0.0897399;3.1209;297.264;116958;
206.4;6.58152;939271;-0.0445058;-0.0445058;-0.0445058;3.16436;296.602;117281;
206.5;6.58152;937113;0.0835724;0.0835724;0.0835724;2.99704;295.697;116403;
206.6;6.58152;935092;0.116639;0.116639;0.116639;2.58581;294.493;115739;
206.7;6.58152;933083;-0.00588987;-0.00588987;-0.00588987;3.40414;295.014;115598;
206.8;6.58152;930930;0.0536162;0.0536162;0.0536162;3.32539;294.233;114821;
206.9;6.58152;928741;0.0518596;0.0518596;0.0518596;3.6572;294.016;114172;
207;6.58152;926839;-0.0121678;-0.0121678;-0.0121678;2.39877;291.664;113758;
207.1;6.89143;927057;-0.0437628;-0.0437628;-0.0437628;3.04679;292.636;113683;
207.2;6.89143;927103;-0.0144376;-0.0144376;-0.0144376;3.36322;293.094;113705;
207.3;6.89143;926898;0.116792;0.116792;0.116792;2.94673;292.446;113749;
207.4;6.89143;926767;0.000275866;0.000275866;0.000275866;3.05933;292.563;113323;
207.5;6.89143;927005;-0.113134;-0.113134;-0.113134;2.74256;292.194;113609;
207.6;6.89143;927261;-0.119429;-0.119429;-0.119429;3.36279;293.142;114123;
207.7;6.89143;927182;0.046327;0.046327;0.046327;3.79218;293.718;113672;
207.8;6.89143;926976;0.0875203;0.0875203;0.0875203;3.53225;293.289;113509;
207.9;6.89143;926984;0.0705294;0.0705294;0.0705294;2.81176;292.284;113369;
208;6.89143;927112;0.0254124;0.0254124;0.0254124;4.24961;294.337;113653;
208.1;5.58067;919971;0.0547937;0.0547937;0.0547937;2.68794;289.943;112390;
208.2;5.58067;912760;0.0536441;0.0536441;0.0536441;3.37272;288.657;110957;
208.3;5.58067;905704;0.122015;0.122015;0.122015;2.9674;285.895;108689;
208.4;5.58067;898922;0.107648;0.107648;0.107648;3.29146;284.239;107366;
208.5;5.58067;892163;0.0246164;0.0246164;0.0246164;3.07631;281.836;105107;
208.6;5.58067;885351;-0.120201;-0.120201;-0.120201;3.23529;279.94;104942;
208.7;5.58067;878573;0.0929569;0.0929569;0.0929569;2.87932;277.332;102823;
208.8;5.58067;871957;0.234793;0.234793;0.234793;3.64181;276.342;100863;
208.9;5.58067;865457;0.206759;0.206759;0.206759;3.40009;273.982;99225.2;
209;5.58067;858866;0.0936507;0.0936507;0.0936507;2.95499;271.309;97494.1;
209.1;5.88588;853824;-0.0260867;-0.0260867;-0.0260867;3.53555;270.549;96886.2;
209.2;5.88588;849000;0.0660506;0.0660506;0.0660506;3.71311;269.297;95803.8;
209.3;5.88588;844347;0.104209;0.104209;0.104209;2.49284;266.143;94653.6;
209.4;5.88588;839674;0.0207218;0.0207218;0.0207218;3.31244;265.837;93721.6;
209.5;5.88588;834879;0.00134884;0.00134884;0.00134884;2.84377;263.688;92503.2;
209.6;5.88588;830189;0.0694757;0.0694757;0.0694757;3.37144;262.968;91545.9;
209.7;5.88588;825755;0.0467141;0.0467141;0.0467141;2.6703;260.608;90295.9;
209.8;5.88588;821441;0.0239477;0.0239477;0.0239477;2.81754;259.473;89778.3;
209.9;5.88588;816974;-0.0493809;-0.0493809;-0.0493809;2.88113;258.172;88948.2;
210;5.88588;812515;-0.0618238;-0.0618238;-0.0618238;2.75954;256.614;87186.5;
210.1;5.50611;806371;-0.0402677;-0.0402677;-0.0402677;3.00212;255.046;86457.9;
210.2;5.50611;800421;0.0650979;0.0650979;0.0650979;2.85032;252.984;84947.1;
210.3;5.50611;794351;0.00700264;0.00700264;0.00700264;2.51811;250.631;83497.3;
210.4;5.50611;788213;-0.102655;-0.102655;-0.102655;3.07792;249.504;82137.3;
210.5;5.50611;782280;-0.109197;-0.109197;-0.109197;2.94527;247.472;81413.6;
210.6;5.50611;776616;0.0465171;0.0465171;0.0465171;3.42198;246.378;80064.8;
210.7;5.50611;770926;0.141302;0.141302;0.141302;2.13609;242.81;78608.8;
210.8;5.50611;765085;0.0382343;0.0382343;0.0382343;1.80602;240.53;77708.9;
210.9;5.50611;759295;-0.0749074;-0.0749074;-0.0749074;2.85558;240.197;76623.9;
211;5.50611;753834;-0.0602401;-0.0602401;-0.0602401;3.09587;238.835;75543.1;
211.1;6.61138;755517;-0.031502;-0.031502;-0.031502;2.14284;238.015;75459.1;
211.2;6.61138;757059;-0.132743;-0.132743;-0.132743;2.99947;239.693;75738.9;
211.3;6.61138;758463;-0.178749;-0.178749;-0.178749;2.52352;239.463;76196.9;
211.4;6.61138;759847;-0.0946902;-0.0946902;-0.0946902;1.85938;238.964;76370.5;
211.5;6.61138;761395;-0.098973;-0.098973;-0.098973;3.24612;241.387;76444.9;
211.6;6.61138;762895;-0.0301012;-0.0301012;-0.0301012;1.17705;238.958;77447.5;
211.7;6.61138;764069;-0.00617221;-0.00617221;-0.00617221;2.50699;241.184;76765.6;
211.8;6.61138;765161;-0.0493326;-0.0493326;-0.0493326;2.59129;241.641;77053.3;
211.9;6.61138;766479;-0.109111;-0.109111;-0.109111;3.10527;242.77;77476;
212;6.61138;767919;-0.0574856;-0.0574856;-0.0574856;2.59638;242.507;78246.1;
212.1;7.48045;776249;0.0459022;0.0459022;0.0459022;2.34549;244.739;79380.5;
212.2;7.48045;784033;0.0598218;0.0598218;0.0598218;2.15391;246.891;81073.9;
212.3;7.48045;791700;0.0431192;0.0431192;0.0431192;2.95812;250.401;82752.2;
212.4;7.48045;799390;0.00314104;0.00314104;0.00314104;2.23976;251.789;84489.6;
212.5;7.48045;806853;0.0158138;0.0158138;0.0158138;2.37237;254.296;85680.1;
212.6;7.48045;813901;-0.0541501;-0.0541501;-0.0541501;2.94934;257.295;87093.5;
212.7;7.48045;820846;-0.133576;-0.133576;-0.133576;2.89249;259.376;89203.8;
212.8;7.48045;827811;-0.016832;-0.016832;-0.016832;2.32323;260.746;90393.8;
212.9;7.48045;834547;0.0288409;0.0288409;0.0288409;3.1342;263.977;91867.3;
213;7.48045;840796;0.143747;0.143747;0.143747;3.48204;266.407;93462.2;
213.1;7.05961;843248;0.22518;0.22518;0.22518;2.9202;266.387;93956.4;
213.2;7.05961;845783;0.19471;0.19471;0.19471;2.67483;266.832;94519;
213.3;7.05961;848580;0.0200008;0.0200008;0.0200008;2.40988;267.332;95468.5;
213.4;7.05961;851331;0.0148495;0.0148495;0.0148495;3.18784;269.277;95127.1;
213.5;7.05961;853856;-0.00228626;-0.00228626;-0.00228626;2.57493;269.204;96345.7;
213.6;7.05961;856342;0.000899335;0.000899335;0.000899335;2.60774;270.022;97342.3;
